record_id,date,mine_name,state,district,mine_latitude,mine_longitude,target_rom_tonnes,actual_rom_tonnes,equipment_downtime_hours,blast_delay_minutes,rainfall_mm,target_basis,calibration_quality,data_status,shortfall_tonnes,shortfall_pct,shortfall_flag,rain_3d_mm,downtime_3d_hours,rain_7d_mm,downtime_7d_hours,soil_moisture_pct,soil_moisture_3d_avg,soil_moisture_7d_avg,soil_moisture_source
PROD-0002497,2010-01-31,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,997.42,855.77,0.0,40,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,141.65,14.202,1,0.0,4.54,10.63,11.49,18.88,21.12,23.28,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002498,2010-02-01,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,966.59,860.08,0.0,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,106.51,11.019,1,0.0,0.52,0.0,10.49,18.79,19.78,22.01,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002499,2010-02-02,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,929.01,759.23,2.59,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,169.78,18.275,1,0.0,2.59,0.0,11.09,18.72,18.8,21.02,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002500,2010-02-03,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,980.13,787.1,2.1,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,193.03,19.694,1,0.0,4.69,0.0,13.19,17.03,18.18,20.05,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002501,2010-02-04,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,1011.3,806.6,1.77,0,3.13,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,204.7,20.241,1,3.13,6.46,3.13,11.0,18.65,18.13,19.51,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002502,2010-02-05,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,927.16,753.18,1.36,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,173.98,18.765,1,3.13,5.23,3.13,8.34,19.05,18.24,18.97,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002503,2010-02-06,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,962.3,822.55,0.55,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,139.75,14.522,1,3.13,3.68,3.13,8.37,18.35,18.68,18.5,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002504,2010-02-07,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,952.15,796.59,0.0,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,155.56,16.338,1,0.0,1.91,3.13,8.37,17.36,18.25,18.28,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002505,2010-02-08,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,891.03,714.84,4.52,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,176.19,19.774,1,0.0,5.07,3.13,12.89,17.05,17.59,18.03,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002506,2010-02-09,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,927.26,761.1,1.22,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,166.16,17.919,1,0.0,5.74,3.13,11.52,18.63,17.68,18.02,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002507,2010-02-10,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,1036.67,792.07,3.98,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,244.6,23.595,1,0.0,9.72,3.13,13.4,16.83,17.5,17.99,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002508,2010-02-11,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,1101.44,889.54,1.73,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,211.9,19.238,1,0.0,6.93,0.0,13.36,15.74,17.07,17.57,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002509,2010-02-12,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,979.38,762.7,3.83,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,216.68,22.124,1,0.0,9.54,0.0,15.83,12.96,15.18,16.7,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002510,2010-02-13,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,998.53,825.2,0.21,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,173.33,17.359,1,0.0,5.77,0.0,15.49,12.22,13.64,15.83,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002511,2010-02-14,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,920.67,743.67,2.67,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,177.0,19.225,1,0.0,6.71,0.0,18.16,11.15,12.11,14.94,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002512,2010-02-15,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,1012.12,792.77,0.59,0,2.57,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,219.35,21.672,1,2.57,3.47,2.57,14.23,13.72,12.36,14.46,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002513,2010-02-16,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,885.85,732.87,0.0,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,152.98,17.269,1,2.57,3.26,2.57,13.01,11.31,12.06,13.42,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002514,2010-02-17,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,961.71,762.62,2.62,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,199.09,20.702,1,2.57,3.21,2.57,11.65,11.2,12.08,12.61,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002515,2010-02-18,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,974.07,796.72,2.52,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,177.35,18.207,1,0.0,5.14,2.57,12.44,11.68,11.4,12.03,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002516,2010-02-19,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,1026.84,807.29,2.59,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,219.55,21.381,1,0.0,7.73,2.57,11.2,11.97,11.62,11.89,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002517,2010-02-20,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,1005.88,856.99,1.11,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,148.89,14.802,1,0.0,6.22,2.57,12.1,11.26,11.64,11.76,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002518,2010-02-21,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,1020.26,855.86,0.0,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,164.4,16.114,1,0.0,3.7,2.57,9.43,8.74,10.66,11.41,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002519,2010-02-22,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,944.35,772.47,0.0,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,171.88,18.201,1,0.0,1.11,0.0,8.84,6.53,8.84,10.38,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002520,2010-02-23,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,955.17,784.01,3.12,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,171.16,17.919,1,0.0,3.12,0.0,11.96,6.21,7.16,9.66,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002521,2010-02-24,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,1043.24,841.2,0.62,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,202.04,19.367,1,0.0,3.74,0.0,9.96,4.97,5.9,8.77,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002522,2010-02-25,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,834.86,652.88,3.76,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,181.98,21.798,1,0.0,7.5,0.0,11.2,4.22,5.13,7.7,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002523,2010-02-26,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,918.7,750.61,1.55,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,168.09,18.297,1,0.0,5.93,0.0,10.16,5.68,4.96,6.8,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002524,2010-02-27,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,885.67,710.77,0.0,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,174.9,19.748,1,0.0,5.31,0.0,9.05,5.16,5.02,5.93,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002525,2010-02-28,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,967.93,777.75,0.0,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,190.18,19.648,1,0.0,1.55,0.0,9.05,5.12,5.32,5.41,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002526,2010-03-01,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,995.71,818.8,2.19,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,176.91,17.767,1,0.0,2.19,0.0,11.24,3.7,4.66,5.01,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002527,2010-03-02,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,1076.94,861.13,3.29,28,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,215.81,20.039,1,0.0,5.48,0.0,11.41,3.0,3.94,4.55,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002528,2010-03-03,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,788.88,646.57,1.54,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,142.31,18.039,1,0.0,7.02,0.0,12.33,3.0,3.23,4.27,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002529,2010-03-04,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,1045.24,832.29,1.78,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,212.95,20.373,1,0.0,6.61,0.0,10.35,3.0,3.0,4.09,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002530,2010-03-05,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,932.84,732.67,1.49,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,200.17,21.458,1,0.0,4.81,0.0,10.29,3.0,3.0,3.71,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002531,2010-03-06,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,894.03,695.02,1.45,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,199.01,22.26,1,0.0,4.72,0.0,11.74,3.0,3.0,3.4,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002532,2010-03-07,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,1000.46,757.33,5.03,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,243.13,24.302,1,0.0,7.97,0.0,16.77,3.0,3.0,3.1,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002533,2010-03-08,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,1061.03,814.77,2.1,0,20.4,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,246.26,23.21,1,20.4,8.58,20.4,16.68,21.36,9.12,5.62,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002534,2010-03-09,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,997.45,810.16,4.25,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,187.29,18.777,1,20.4,11.38,20.4,17.64,20.84,15.07,8.17,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002535,2010-03-10,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,933.53,705.53,3.8,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,228.0,24.423,1,20.4,10.15,20.4,19.9,20.21,20.8,10.63,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002536,2010-03-11,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,847.5,667.95,0.67,13,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,179.55,21.186,1,0.0,8.72,20.4,18.79,20.47,20.51,13.13,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002537,2010-03-12,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,882.12,690.84,2.21,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,191.28,21.684,1,0.0,6.68,20.4,19.51,19.3,19.99,15.45,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002538,2010-03-13,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,948.43,763.11,1.17,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,185.32,19.54,1,0.0,4.05,20.4,19.23,17.64,19.14,17.55,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002539,2010-03-14,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,932.84,780.67,0.3,0,5.66,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,152.17,16.313,1,5.66,3.68,26.06,14.5,19.63,18.86,19.92,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002540,2010-03-15,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,990.28,802.99,0.0,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,187.29,18.913,1,5.66,1.47,5.66,12.4,19.07,18.78,19.59,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002541,2010-03-16,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,1041.11,862.27,0.0,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,178.84,17.178,1,5.66,0.3,5.66,8.15,16.88,18.53,19.03,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002542,2010-03-17,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,998.29,818.54,0.0,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,179.75,18.006,1,0.0,0.0,5.66,4.35,15.29,17.08,18.33,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002543,2010-03-18,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,900.25,739.28,0.0,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,160.97,17.881,1,0.0,0.0,5.66,3.68,14.73,15.63,17.51,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002544,2010-03-19,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,881.59,707.3,2.15,50,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,174.29,19.77,1,0.0,2.15,5.66,3.62,11.29,13.77,16.36,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002545,2010-03-20,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,901.17,755.41,0.0,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,145.76,16.175,1,0.0,2.15,5.66,2.45,10.89,12.3,15.4,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002546,2010-03-21,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,991.38,762.13,2.36,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,229.25,23.124,1,0.0,4.51,0.0,4.51,10.02,10.73,14.02,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002547,2010-03-22,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,915.2,729.4,0.76,0,27.13,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,185.8,20.302,1,27.13,3.12,27.13,5.27,32.99,17.97,16.01,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0002548,2010-03-23,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,819.21,665.07,0.0,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,154.14,18.816,1,27.13,3.12,27.13,5.27,31.71,24.91,18.13,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
