date,mine_name,base_capacity,rainfall_mm,rain_3d_mm,rain_7d_mm,soil_moisture_pct,equipment_downtime_hours,blast_delay_minutes,actual_rom_tonnes
2022-07-31,Ukwa,317.3,0.0,6.53,7.74,49.09,0.49,0.0,290.95
2022-08-01,Ukwa,317.3,75.36,31.65,13.57,60.0,1.93,9.74,256.06
2022-08-02,Ukwa,317.3,0.0,25.12,13.57,54.9,4.3,20.89,261.75
2022-08-03,Ukwa,317.3,0.0,25.12,13.57,51.71,0.35,0.0,285.96
2022-08-04,Ukwa,317.3,0.0,0.0,13.57,47.55,1.15,14.52,288.58
2022-08-05,Ukwa,317.3,25.99,8.66,17.28,55.03,3.15,14.83,256.74
2022-08-06,Ukwa,317.3,0.0,8.66,14.48,52.84,0.4,0.0,280.87
2022-08-07,Ukwa,317.3,0.0,8.66,14.48,50.34,2.33,1.4,281.14
2022-08-08,Ukwa,317.3,0.0,0.0,3.71,46.87,0.22,10.45,281.1
2022-08-09,Ukwa,317.3,0.0,0.0,3.71,46.31,2.87,1.84,271.89
2022-08-10,Ukwa,317.3,0.0,0.0,3.71,43.33,0.44,2.1,291.33
2022-08-11,Ukwa,317.3,30.89,10.3,8.13,53.75,0.0,8.72,283.35
2022-08-12,Ukwa,317.3,0.0,10.3,4.41,51.0,0.64,18.91,280.63
2022-08-13,Ukwa,317.3,0.0,10.3,4.41,48.53,0.0,5.7,292.27
2022-08-14,Ukwa,317.3,84.87,28.29,16.54,60.0,2.15,12.46,246.53
2022-08-15,Ukwa,317.3,0.0,28.29,16.54,57.02,0.63,18.7,282.29
2022-08-16,Ukwa,317.3,0.0,28.29,16.54,52.77,0.05,14.21,283.01
2022-08-17,Ukwa,317.3,0.0,0.0,16.54,50.61,0.19,1.83,286.1
2022-08-18,Ukwa,317.3,0.0,0.0,12.12,49.32,1.1,20.37,269.43
2022-08-19,Ukwa,317.3,78.12,26.04,23.28,60.0,0.66,13.11,270.17
2022-08-20,Ukwa,317.3,0.0,26.04,23.28,56.67,2.94,0.0,267.86
2022-08-21,Ukwa,317.3,72.71,50.27,21.55,60.0,1.59,6.68,264.0
2022-08-22,Ukwa,317.3,0.0,24.24,21.55,54.78,0.09,38.35,274.81
2022-08-23,Ukwa,317.3,0.0,24.24,21.55,51.56,1.26,32.54,275.1
2022-08-24,Ukwa,317.3,0.0,0.0,21.55,48.69,0.17,19.42,284.74
2022-08-25,Ukwa,317.3,28.47,9.49,25.61,55.74,3.58,5.97,254.3
2022-08-26,Ukwa,317.3,0.0,9.49,14.45,51.73,0.0,0.0,277.7
2022-08-27,Ukwa,317.3,100.7,43.06,28.84,60.0,1.9,27.64,245.5
2022-08-28,Ukwa,317.3,34.23,44.98,23.34,60.0,1.1,15.5,259.3
2022-08-29,Ukwa,317.3,0.0,44.98,23.34,55.36,0.24,23.46,277.04
2022-08-30,Ukwa,317.3,63.83,32.68,32.46,60.0,1.88,6.9,251.55
2022-08-31,Ukwa,317.3,20.77,28.2,35.43,60.0,1.66,4.65,274.44
2022-09-01,Ukwa,317.3,14.53,33.04,33.44,60.0,2.14,8.07,254.31
2022-09-02,Ukwa,317.3,0.0,11.77,33.44,55.7,1.25,3.56,279.3
2022-09-03,Ukwa,317.3,135.45,49.99,38.4,60.0,3.4,25.9,215.16
2022-09-04,Ukwa,317.3,11.15,48.87,35.1,60.0,0.45,2.63,276.09
2022-09-05,Ukwa,317.3,30.6,59.07,39.48,60.0,1.0,10.92,280.07
2022-09-06,Ukwa,317.3,0.0,13.92,30.36,57.47,0.63,3.31,276.99
2022-09-07,Ukwa,317.3,0.0,10.2,27.39,54.38,0.0,23.98,278.44
2022-09-08,Ukwa,317.3,0.0,0.0,25.31,49.85,1.94,10.26,275.1
2022-09-09,Ukwa,317.3,0.0,0.0,25.31,45.97,2.29,7.01,277.49
2022-09-10,Ukwa,317.3,119.15,39.72,22.99,60.0,2.04,4.07,241.81
2022-09-11,Ukwa,317.3,0.0,39.72,21.39,55.65,0.96,16.83,287.54
2022-09-12,Ukwa,317.3,68.89,62.68,26.86,60.0,1.81,12.39,257.8
2022-09-13,Ukwa,317.3,0.0,22.96,26.86,54.67,0.36,0.0,286.34
2022-09-14,Ukwa,317.3,42.49,37.12,32.93,60.0,0.81,1.51,267.67
2022-09-15,Ukwa,317.3,0.0,14.16,32.93,55.63,0.88,5.12,274.96
2022-09-16,Ukwa,317.3,11.48,17.99,34.57,58.56,0.39,0.36,283.12
2022-09-17,Ukwa,317.3,0.0,3.83,17.55,53.49,0.33,2.78,287.75
2022-09-18,Ukwa,317.3,25.72,12.4,21.22,58.79,0.0,11.79,274.73
2022-09-19,Ukwa,317.3,66.07,30.6,20.82,60.0,1.52,17.9,258.87
2022-09-20,Ukwa,317.3,0.0,30.6,20.82,55.39,0.69,10.53,277.57
2022-09-21,Ukwa,317.3,0.0,22.02,14.75,53.76,1.15,11.37,275.66
2022-09-22,Ukwa,317.3,33.46,11.15,19.53,60.0,0.81,11.48,271.8
2022-09-23,Ukwa,317.3,0.0,11.15,17.89,56.34,1.87,8.99,273.97
2022-09-24,Ukwa,317.3,0.0,11.15,17.89,51.61,0.02,15.3,291.17
2022-09-25,Ukwa,317.3,0.0,0.0,14.22,49.3,0.27,2.01,280.61
2022-09-26,Ukwa,317.3,32.65,10.88,9.44,57.26,0.66,8.23,270.58
2022-09-27,Ukwa,317.3,92.3,41.65,22.63,60.0,1.07,21.95,253.44
2022-09-28,Ukwa,317.3,0.0,41.65,22.63,54.37,3.76,9.78,272.44
2022-09-29,Ukwa,317.3,0.0,30.77,17.85,50.83,0.47,4.7,274.93
2022-09-30,Ukwa,317.3,0.0,0.0,17.85,47.38,1.61,6.14,276.11
2022-10-01,Ukwa,317.3,0.0,0.0,17.85,45.73,0.88,2.79,279.59
2022-10-02,Ukwa,317.3,0.0,0.0,17.85,43.47,1.25,13.51,288.3
2022-10-03,Ukwa,317.3,20.84,6.95,16.16,49.12,1.81,6.65,279.64
2022-10-04,Ukwa,317.3,0.0,6.95,2.98,44.55,0.35,0.66,308.41
2022-10-05,Ukwa,317.3,0.0,6.95,2.98,43.1,0.61,19.07,286.45
2022-10-06,Ukwa,317.3,25.88,8.63,6.67,49.96,0.59,0.0,283.88
2022-10-07,Ukwa,317.3,13.05,12.98,8.54,52.14,4.57,15.8,258.7
2022-10-08,Ukwa,317.3,0.0,12.98,8.54,48.26,0.4,9.75,280.51
2022-10-09,Ukwa,317.3,0.0,4.35,8.54,45.94,0.0,4.22,290.65
2022-10-10,Ukwa,317.3,0.0,0.0,5.56,41.73,0.86,12.32,285.27
2022-10-11,Ukwa,317.3,0.0,0.0,5.56,39.1,1.2,2.22,296.67
2022-10-12,Ukwa,317.3,3.92,1.31,6.12,36.93,1.51,14.3,287.44
2022-10-13,Ukwa,317.3,6.68,3.53,3.38,37.92,0.72,5.46,290.45
2022-10-14,Ukwa,317.3,0.0,3.53,1.51,33.79,2.14,17.51,285.13
2022-10-15,Ukwa,317.3,13.54,6.74,3.45,36.33,0.69,11.55,292.89
2022-10-16,Ukwa,317.3,0.0,4.51,3.45,30.9,0.87,2.81,298.66
2022-10-17,Ukwa,317.3,50.36,21.3,10.64,46.81,1.02,8.03,272.8
2022-10-18,Ukwa,317.3,0.0,16.79,10.64,45.17,0.69,0.0,295.09
2022-10-19,Ukwa,317.3,6.87,19.08,11.07,43.55,1.17,5.39,282.97
2022-10-20,Ukwa,317.3,0.0,2.29,10.11,41.01,0.4,10.05,287.05
2022-10-21,Ukwa,317.3,0.0,2.29,10.11,39.06,2.36,0.0,285.05
2022-10-22,Ukwa,317.3,14.07,4.69,10.19,42.86,1.28,0.0,285.33
2022-10-23,Ukwa,317.3,0.0,4.69,10.19,39.16,1.77,19.66,285.73
2022-10-24,Ukwa,317.3,20.6,11.56,5.93,43.59,0.73,3.23,284.15
2022-10-25,Ukwa,317.3,0.0,6.87,5.93,42.78,0.39,32.07,288.38
2022-10-26,Ukwa,317.3,18.79,13.13,7.64,47.89,0.89,14.39,276.1
2022-10-27,Ukwa,317.3,9.42,9.4,8.98,48.07,1.58,2.5,281.86
2022-10-28,Ukwa,317.3,26.82,18.34,12.82,55.17,1.32,9.16,274.9
2022-10-29,Ukwa,317.3,8.38,14.87,12.0,54.58,2.28,0.0,273.88
2022-10-30,Ukwa,317.3,0.0,11.73,12.0,50.64,0.89,6.74,285.56
2022-10-31,Ukwa,317.3,0.0,2.79,9.06,48.04,0.79,7.25,282.08
2022-11-01,Ukwa,317.3,0.0,0.0,9.06,46.96,0.91,10.03,285.63
2022-11-02,Ukwa,317.3,0.0,0.0,6.37,42.63,1.26,18.35,283.91
2022-11-03,Ukwa,317.3,4.06,1.35,5.61,40.73,0.0,1.84,292.42
2022-11-04,Ukwa,317.3,0.0,1.35,1.78,39.33,0.84,56.66,277.38
2022-11-05,Ukwa,317.3,0.0,1.35,0.58,37.4,4.55,8.84,265.92
2022-11-06,Ukwa,317.3,0.0,0.0,0.58,36.74,0.25,2.61,278.93
2022-11-07,Ukwa,317.3,0.0,0.0,0.58,35.88,1.39,7.76,287.04
2022-11-08,Ukwa,317.3,0.0,0.0,0.58,33.15,0.43,0.28,291.51
2022-11-09,Ukwa,317.3,0.0,0.0,0.58,29.42,0.0,3.11,296.76
2022-11-10,Ukwa,317.3,0.0,0.0,0.0,28.05,0.72,2.66,302.92
2022-11-11,Ukwa,317.3,0.0,0.0,0.0,25.52,1.24,0.0,294.37
2022-11-12,Ukwa,317.3,0.0,0.0,0.0,23.66,1.21,8.33,312.72
2022-11-13,Ukwa,317.3,0.0,0.0,0.0,21.35,0.01,2.69,324.62
2022-11-14,Ukwa,317.3,2.86,0.95,0.41,22.89,2.99,15.39,279.56
2022-11-15,Ukwa,317.3,0.0,0.95,0.41,21.77,0.08,7.16,310.13
2022-11-16,Ukwa,317.3,0.0,0.95,0.41,20.23,4.62,10.82,289.01
2022-11-17,Ukwa,317.3,0.0,0.0,0.41,18.13,0.82,6.27,317.84
2022-11-18,Ukwa,317.3,0.0,0.0,0.41,16.85,0.37,23.12,312.01
2022-11-19,Ukwa,317.3,0.0,0.0,0.41,14.88,2.45,23.03,284.71
2022-11-20,Ukwa,317.3,0.0,0.0,0.41,13.05,1.02,9.58,303.78
2022-11-21,Ukwa,317.3,0.0,0.0,0.0,12.41,1.86,2.45,297.87
2022-11-22,Ukwa,317.3,0.0,0.0,0.0,12.2,0.35,16.08,321.23
2022-11-23,Ukwa,317.3,0.0,0.0,0.0,11.85,2.23,5.18,300.75
2022-11-24,Ukwa,317.3,0.0,0.0,0.0,11.46,0.31,9.57,326.01
2022-11-25,Ukwa,317.3,0.0,0.0,0.0,9.48,0.9,4.54,307.89
2022-11-26,Ukwa,317.3,1.27,0.42,0.18,9.56,0.86,1.26,312.36
2022-11-27,Ukwa,317.3,0.0,0.42,0.18,9.01,0.45,6.45,314.98
2022-11-28,Ukwa,317.3,0.0,0.42,0.18,9.65,2.36,10.75,313.26
2022-11-29,Ukwa,317.3,0.0,0.0,0.18,10.76,0.83,17.7,305.51
2022-11-30,Ukwa,317.3,0.0,0.0,0.18,10.56,1.88,6.83,300.16
2022-12-01,Ukwa,317.3,0.0,0.0,0.18,9.16,1.0,9.33,308.11
2022-12-02,Ukwa,317.3,0.0,0.0,0.18,9.02,0.0,13.02,307.2
2022-12-03,Ukwa,317.3,0.0,0.0,0.0,9.27,0.33,1.52,312.85
2022-12-04,Ukwa,317.3,0.0,0.0,0.0,7.9,0.29,6.32,310.68
2022-12-05,Ukwa,317.3,0.0,0.0,0.0,9.08,0.22,10.04,317.77
2022-12-06,Ukwa,317.3,0.0,0.0,0.0,8.62,1.73,15.17,304.87
2022-12-07,Ukwa,317.3,0.0,0.0,0.0,7.7,0.81,5.33,319.49
2022-12-08,Ukwa,317.3,0.0,0.0,0.0,7.28,1.96,11.34,295.21
2022-12-09,Ukwa,317.3,0.0,0.0,0.0,6.61,0.21,16.92,309.85
2022-12-10,Ukwa,317.3,0.0,0.0,0.0,5.78,0.63,3.43,311.51
2022-12-11,Ukwa,317.3,0.0,0.0,0.0,6.74,0.45,4.87,308.53
2022-12-12,Ukwa,317.3,0.0,0.0,0.0,6.38,1.11,7.18,303.04
2022-12-13,Ukwa,317.3,0.0,0.0,0.0,6.87,2.29,1.25,290.36
2022-12-14,Ukwa,317.3,0.0,0.0,0.0,5.91,0.29,6.09,310.92
2022-12-15,Ukwa,317.3,0.0,0.0,0.0,6.05,2.24,4.86,294.58
2022-12-16,Ukwa,317.3,0.0,0.0,0.0,7.0,0.06,13.59,310.67
2022-12-17,Ukwa,317.3,0.0,0.0,0.0,5.05,1.85,16.01,304.38
2022-12-18,Ukwa,317.3,0.0,0.0,0.0,3.31,0.61,0.04,310.44
2022-12-19,Ukwa,317.3,0.0,0.0,0.0,3.65,0.46,4.14,297.78
2022-12-20,Ukwa,317.3,0.0,0.0,0.0,3.0,1.62,16.93,307.83
2022-12-21,Ukwa,317.3,0.0,0.0,0.0,3.0,0.57,4.56,302.13
2022-12-22,Ukwa,317.3,0.0,0.0,0.0,3.0,0.21,1.5,306.02
2022-12-23,Ukwa,317.3,3.12,1.04,0.45,3.29,0.6,10.51,308.14
2022-12-24,Ukwa,317.3,0.0,1.04,0.45,3.75,1.72,3.95,306.74
2022-12-25,Ukwa,317.3,0.0,1.04,0.45,4.18,1.62,6.25,305.42
2022-12-26,Ukwa,317.3,0.0,0.0,0.45,3.0,1.38,9.0,311.7
2022-12-27,Ukwa,317.3,0.0,0.0,0.45,3.72,0.63,4.27,303.44
2022-12-28,Ukwa,317.3,0.0,0.0,0.45,3.93,0.63,15.36,311.06
2022-12-29,Ukwa,317.3,0.0,0.0,0.45,5.5,1.57,6.08,305.8
2022-12-30,Ukwa,317.3,0.0,0.0,0.0,5.1,1.53,25.69,292.66
2022-12-31,Ukwa,317.3,0.0,0.0,0.0,4.93,1.22,0.0,314.51
2023-01-01,Ukwa,317.3,0.0,0.0,0.0,5.01,2.21,11.74,290.25
2023-01-02,Ukwa,317.3,0.0,0.0,0.0,4.0,0.54,11.37,310.85
2023-01-03,Ukwa,317.3,0.0,0.0,0.0,3.8,0.0,13.43,301.9
2023-01-04,Ukwa,317.3,0.0,0.0,0.0,3.46,2.14,8.45,302.31
2023-01-05,Ukwa,317.3,0.0,0.0,0.0,3.0,0.0,0.0,320.39
2023-01-06,Ukwa,317.3,0.0,0.0,0.0,3.7,0.36,3.0,312.52
2023-01-07,Ukwa,317.3,0.0,0.0,0.0,4.11,0.3,9.11,317.45
2023-01-08,Ukwa,317.3,0.0,0.0,0.0,3.56,0.72,3.87,313.26
2023-01-09,Ukwa,317.3,0.0,0.0,0.0,4.12,0.68,9.18,304.73
2023-01-10,Ukwa,317.3,0.0,0.0,0.0,4.98,1.25,2.56,313.62
2023-01-11,Ukwa,317.3,0.0,0.0,0.0,4.87,1.05,7.06,318.9
2023-01-12,Ukwa,317.3,0.0,0.0,0.0,3.5,2.47,16.4,295.46
2023-01-13,Ukwa,317.3,4.46,1.49,0.64,6.3,2.13,0.9,306.93
2023-01-14,Ukwa,317.3,0.0,1.49,0.64,6.72,1.49,15.9,295.57
2023-01-15,Ukwa,317.3,0.0,1.49,0.64,5.95,1.37,5.22,315.1
2023-01-16,Ukwa,317.3,0.0,0.0,0.64,5.59,0.0,20.48,317.21
2023-01-17,Ukwa,317.3,0.0,0.0,0.64,4.85,2.09,5.57,304.98
2023-01-18,Ukwa,317.3,0.0,0.0,0.64,3.35,0.48,11.18,314.34
2023-01-19,Ukwa,317.3,0.0,0.0,0.64,4.35,1.27,1.63,304.11
2023-01-20,Ukwa,317.3,0.0,0.0,0.0,3.85,0.38,3.71,313.48
2023-01-21,Ukwa,317.3,0.0,0.0,0.0,3.0,0.0,11.55,325.5
2023-01-22,Ukwa,317.3,0.0,0.0,0.0,3.0,2.24,5.19,292.45
2023-01-23,Ukwa,317.3,0.0,0.0,0.0,3.0,0.71,26.47,315.54
2023-01-24,Ukwa,317.3,0.0,0.0,0.0,3.0,1.15,5.35,303.2
2023-01-25,Ukwa,317.3,0.0,0.0,0.0,3.0,0.09,14.16,302.99
2023-01-26,Ukwa,317.3,0.0,0.0,0.0,3.0,0.73,11.92,309.98
2023-01-27,Ukwa,317.3,0.0,0.0,0.0,3.0,4.09,16.7,295.89
2023-01-28,Ukwa,317.3,0.0,0.0,0.0,3.24,1.16,4.71,312.34
2023-01-29,Ukwa,317.3,0.0,0.0,0.0,3.0,0.53,0.22,313.35
2023-01-30,Ukwa,317.3,0.0,0.0,0.0,3.0,0.79,2.34,302.48
2023-01-31,Ukwa,317.3,0.0,0.0,0.0,3.37,0.11,13.16,326.38
2023-02-01,Ukwa,317.3,0.0,0.0,0.0,4.37,0.45,4.5,317.32
2023-02-02,Ukwa,317.3,0.0,0.0,0.0,5.27,0.89,0.0,320.33
2023-02-03,Ukwa,317.3,0.0,0.0,0.0,6.02,0.45,5.34,317.55
2023-02-04,Ukwa,317.3,0.0,0.0,0.0,5.65,0.48,11.4,315.14
2023-02-05,Ukwa,317.3,0.0,0.0,0.0,7.21,2.42,6.67,301.94
2023-02-06,Ukwa,317.3,0.0,0.0,0.0,8.45,0.0,3.65,312.05
2023-02-07,Ukwa,317.3,0.0,0.0,0.0,7.75,0.14,14.29,318.94
2023-02-08,Ukwa,317.3,0.0,0.0,0.0,6.6,0.77,17.26,302.2
2023-02-09,Ukwa,317.3,0.0,0.0,0.0,7.96,0.37,27.22,313.77
2023-02-10,Ukwa,317.3,0.0,0.0,0.0,9.81,0.0,35.42,318.61
2023-02-11,Ukwa,317.3,0.0,0.0,0.0,9.81,0.16,14.87,317.0
2023-02-12,Ukwa,317.3,0.0,0.0,0.0,9.94,0.41,15.31,302.58
2023-02-13,Ukwa,317.3,0.0,0.0,0.0,8.98,1.97,0.0,299.49
2023-02-14,Ukwa,317.3,0.0,0.0,0.0,8.69,3.16,7.95,301.82
2023-02-15,Ukwa,317.3,0.0,0.0,0.0,8.97,0.91,13.17,313.73
2023-02-16,Ukwa,317.3,0.0,0.0,0.0,8.73,0.36,15.35,305.48
2023-02-17,Ukwa,317.3,0.0,0.0,0.0,10.03,0.14,5.48,320.2
2023-02-18,Ukwa,317.3,0.0,0.0,0.0,8.42,0.57,7.12,311.12
2023-02-19,Ukwa,317.3,0.0,0.0,0.0,7.58,0.46,2.81,325.34
2023-02-20,Ukwa,317.3,0.0,0.0,0.0,7.1,2.02,10.83,296.03
2023-02-21,Ukwa,317.3,0.0,0.0,0.0,7.31,1.34,37.56,296.44
2023-02-22,Ukwa,317.3,0.0,0.0,0.0,7.36,2.11,20.66,291.03
2023-02-23,Ukwa,317.3,0.0,0.0,0.0,8.54,1.84,21.91,305.4
2023-02-24,Ukwa,317.3,0.0,0.0,0.0,7.63,0.19,4.64,309.24
2023-02-25,Ukwa,317.3,0.0,0.0,0.0,9.26,1.8,0.0,312.88
2023-02-26,Ukwa,317.3,0.0,0.0,0.0,7.94,1.21,1.9,298.03
2023-02-27,Ukwa,317.3,0.0,0.0,0.0,6.29,0.76,2.43,306.92
2023-02-28,Ukwa,317.3,0.0,0.0,0.0,5.63,3.28,0.97,295.51
2023-03-01,Ukwa,317.3,0.0,0.0,0.0,4.58,1.62,11.62,315.3
2023-03-02,Ukwa,317.3,0.0,0.0,0.0,3.33,0.59,15.65,313.58
2023-03-03,Ukwa,317.3,0.0,0.0,0.0,4.3,0.0,0.0,331.81
2023-03-04,Ukwa,317.3,0.0,0.0,0.0,3.0,1.12,24.5,296.75
2023-03-05,Ukwa,317.3,0.0,0.0,0.0,3.0,0.4,11.68,298.88
2023-03-06,Ukwa,317.3,0.0,0.0,0.0,3.4,0.14,10.4,318.21
2023-03-07,Ukwa,317.3,0.0,0.0,0.0,3.27,0.04,0.0,320.72
2023-03-08,Ukwa,317.3,0.0,0.0,0.0,3.0,0.68,0.0,321.97
2023-03-09,Ukwa,317.3,0.0,0.0,0.0,4.11,0.86,1.38,304.75
2023-03-10,Ukwa,317.3,0.0,0.0,0.0,3.51,0.29,11.69,315.53
2023-03-11,Ukwa,317.3,0.0,0.0,0.0,3.48,0.0,0.0,317.32
2023-03-12,Ukwa,317.3,0.0,0.0,0.0,3.76,4.31,19.17,284.68
2023-03-13,Ukwa,317.3,0.0,0.0,0.0,3.0,2.65,0.0,302.54
2023-03-14,Ukwa,317.3,0.0,0.0,0.0,3.0,0.79,6.52,314.85
2023-03-15,Ukwa,317.3,0.0,0.0,0.0,3.0,1.62,13.99,294.45
2023-03-16,Ukwa,317.3,0.0,0.0,0.0,3.92,1.21,7.09,300.8
2023-03-17,Ukwa,317.3,0.0,0.0,0.0,3.0,1.64,2.79,292.86
2023-03-18,Ukwa,317.3,0.0,0.0,0.0,3.73,0.01,20.69,305.78
2023-03-19,Ukwa,317.3,0.0,0.0,0.0,4.23,0.44,9.22,298.6
2023-03-20,Ukwa,317.3,0.0,0.0,0.0,3.0,0.5,20.73,309.27
2023-03-21,Ukwa,317.3,0.0,0.0,0.0,3.0,3.07,6.37,294.34
2023-03-22,Ukwa,317.3,0.0,0.0,0.0,3.0,0.95,22.99,296.47
2023-03-23,Ukwa,317.3,0.0,0.0,0.0,3.0,3.24,0.0,289.16
2023-03-24,Ukwa,317.3,0.0,0.0,0.0,3.0,1.47,0.0,292.34
2023-03-25,Ukwa,317.3,0.0,0.0,0.0,3.75,1.3,6.59,293.86
2023-03-26,Ukwa,317.3,0.0,0.0,0.0,4.99,0.96,4.88,311.12
2023-03-27,Ukwa,317.3,0.0,0.0,0.0,5.75,0.85,3.86,315.03
2023-03-28,Ukwa,317.3,0.0,0.0,0.0,5.65,1.97,2.21,300.23
2023-03-29,Ukwa,317.3,0.0,0.0,0.0,4.7,0.59,5.28,311.91
2023-03-30,Ukwa,317.3,0.0,0.0,0.0,5.03,1.08,4.08,320.89
2023-03-31,Ukwa,317.3,0.0,0.0,0.0,3.3,0.45,0.0,320.96
2023-04-01,Ukwa,317.3,0.0,0.0,0.0,3.15,0.87,16.52,298.77
2023-04-02,Ukwa,317.3,0.0,0.0,0.0,5.83,2.46,8.86,296.59
2023-04-03,Ukwa,317.3,0.0,0.0,0.0,6.18,1.18,15.26,295.95
2023-04-04,Ukwa,317.3,0.0,0.0,0.0,5.0,1.3,11.13,296.22
2023-04-05,Ukwa,317.3,0.0,0.0,0.0,4.98,2.67,0.0,290.92
2023-04-06,Ukwa,317.3,0.0,0.0,0.0,3.46,0.09,4.76,305.31
2023-04-07,Ukwa,317.3,0.0,0.0,0.0,4.41,0.0,7.95,307.3
2023-04-08,Ukwa,317.3,0.0,0.0,0.0,3.35,0.74,14.11,307.54
2023-04-09,Ukwa,317.3,0.0,0.0,0.0,3.0,0.44,0.0,318.13
2023-04-10,Ukwa,317.3,0.0,0.0,0.0,3.0,0.14,7.85,311.59
2023-04-11,Ukwa,317.3,0.0,0.0,0.0,3.0,0.83,12.71,305.56
2023-04-12,Ukwa,317.3,0.0,0.0,0.0,3.21,0.38,0.0,330.85
2023-04-13,Ukwa,317.3,0.0,0.0,0.0,3.0,0.82,10.29,312.14
2023-04-14,Ukwa,317.3,0.0,0.0,0.0,4.88,2.05,16.54,293.73
2023-04-15,Ukwa,317.3,0.0,0.0,0.0,3.64,0.0,7.4,308.08
2023-04-16,Ukwa,317.3,0.0,0.0,0.0,3.0,0.89,8.23,302.08
2023-04-17,Ukwa,317.3,1.54,0.51,0.22,3.0,2.02,13.4,300.35
2023-04-18,Ukwa,317.3,0.0,0.51,0.22,3.0,0.57,20.4,303.55
2023-04-19,Ukwa,317.3,0.0,0.51,0.22,3.73,0.79,28.86,297.62
2023-04-20,Ukwa,317.3,0.0,0.0,0.22,4.48,1.41,15.34,304.01
2023-04-21,Ukwa,317.3,3.95,1.32,0.78,5.96,0.0,0.0,321.14
2023-04-22,Ukwa,317.3,0.0,1.32,0.78,7.34,1.89,9.39,305.1
2023-04-23,Ukwa,317.3,0.0,1.32,0.78,5.55,2.7,13.78,286.28
2023-04-24,Ukwa,317.3,0.0,0.0,0.56,3.81,2.59,16.5,300.42
2023-04-25,Ukwa,317.3,0.0,0.0,0.56,3.0,1.16,4.37,306.9
2023-04-26,Ukwa,317.3,0.0,0.0,0.56,3.65,2.08,6.81,299.88
2023-04-27,Ukwa,317.3,0.0,0.0,0.56,5.55,1.23,22.91,303.5
2023-04-28,Ukwa,317.3,0.0,0.0,0.0,6.37,0.49,4.51,315.94
2023-04-29,Ukwa,317.3,0.0,0.0,0.0,5.08,2.47,21.54,289.4
2023-04-30,Ukwa,317.3,0.0,0.0,0.0,5.72,2.13,4.62,305.94
2023-05-01,Ukwa,317.3,0.0,0.0,0.0,4.87,2.62,3.73,297.9
2023-05-02,Ukwa,317.3,0.0,0.0,0.0,4.45,0.82,3.3,312.99
2023-05-03,Ukwa,317.3,0.0,0.0,0.0,3.0,0.03,45.78,293.18
2023-05-04,Ukwa,317.3,22.2,7.4,3.17,9.27,0.73,2.03,307.43
2023-05-05,Ukwa,317.3,0.0,7.4,3.17,9.22,2.62,11.77,301.91
2023-05-06,Ukwa,317.3,0.0,7.4,3.17,7.43,0.62,17.23,303.29
2023-05-07,Ukwa,317.3,0.0,0.0,3.17,4.51,0.73,8.01,307.42
2023-05-08,Ukwa,317.3,0.0,0.0,3.17,4.34,0.63,39.5,297.27
2023-05-09,Ukwa,317.3,0.0,0.0,3.17,4.37,1.53,20.34,306.39
2023-05-10,Ukwa,317.3,0.0,0.0,3.17,5.14,0.87,2.21,308.62
2023-05-11,Ukwa,317.3,4.04,1.35,0.58,4.01,1.78,26.79,310.49
2023-05-12,Ukwa,317.3,0.0,1.35,0.58,3.09,1.82,13.1,301.09
2023-05-13,Ukwa,317.3,0.0,1.35,0.58,6.12,0.39,8.36,302.08
2023-05-14,Ukwa,317.3,0.0,0.0,0.58,5.66,0.82,9.72,311.09
2023-05-15,Ukwa,317.3,0.0,0.0,0.58,4.75,0.74,30.55,295.07
2023-05-16,Ukwa,317.3,0.0,0.0,0.58,3.42,0.0,0.0,319.24
2023-05-17,Ukwa,317.3,0.0,0.0,0.58,4.03,1.1,3.91,312.33
2023-05-18,Ukwa,317.3,0.0,0.0,0.0,3.27,0.27,10.81,316.48
2023-05-19,Ukwa,317.3,14.16,4.72,2.02,9.14,4.44,7.83,286.76
2023-05-20,Ukwa,317.3,0.0,4.72,2.02,7.75,2.21,20.05,297.58
2023-05-21,Ukwa,317.3,0.0,4.72,2.02,6.96,0.85,0.0,302.48
2023-05-22,Ukwa,317.3,0.0,0.0,2.02,7.96,1.41,19.49,300.13
2023-05-23,Ukwa,317.3,0.0,0.0,2.02,7.2,0.83,12.25,310.52
2023-05-24,Ukwa,317.3,0.0,0.0,2.02,7.04,1.31,13.46,291.46
2023-05-25,Ukwa,317.3,0.0,0.0,2.02,6.41,0.0,3.41,320.82
2023-05-26,Ukwa,317.3,0.0,0.0,0.0,8.24,0.0,27.72,299.77
2023-05-27,Ukwa,317.3,0.0,0.0,0.0,6.14,0.53,0.0,310.96
2023-05-28,Ukwa,317.3,0.0,0.0,0.0,5.62,0.99,8.14,297.26
2023-05-29,Ukwa,317.3,0.0,0.0,0.0,5.56,2.63,3.33,305.04
2023-05-30,Ukwa,317.3,0.0,0.0,0.0,4.84,0.66,7.08,311.62
2023-05-31,Ukwa,317.3,0.0,0.0,0.0,5.06,4.14,30.1,278.91
2023-06-01,Ukwa,317.3,6.74,2.25,0.96,7.4,2.19,0.0,295.26
2023-06-02,Ukwa,317.3,0.0,2.25,0.96,9.63,4.18,0.0,289.46
2023-06-03,Ukwa,317.3,72.76,26.5,11.36,35.26,0.94,11.46,281.87
2023-06-04,Ukwa,317.3,54.39,42.38,19.13,51.59,1.24,9.93,271.17
