"record_id","source_record_id","date","mine_name","state","district","scenario_type","action","target_rom_tonnes","actual_rom_tonnes","shortfall_tonnes","shortfall_pct","equipment_downtime_hours","downtime_3d_hours","blast_delay_minutes","rainfall_mm","rain_3d_mm","rain_7d_mm","avg_mn_grade_pct","resources_allocated","duration_hours","action_intensity","available_equipment_pct","available_pumps","labor_available_pct","stockpile_available_tonnes","quality_uplift_pct","recovered_tonnage","remaining_shortfall","action_cost","revenue_saved","net_benefit"
"M4V2-012087","PROD-000605","2020-11-26","Kandri","Maharashtra","Nagpur","real_daily","DEWATERING","181.18","147.04","34.14","18.8431","2.89","2.89","0.0","0.0","0.0","7.72","30.08","72.21","5.61","0.51","","3.0","","","","1.254","32.886","9042.2","504.0","-8538.2"
"M4V2-012088","PROD-000605","2020-11-26","Kandri","Maharashtra","Nagpur","real_daily","DEWATERING","181.18","147.04","34.14","18.8431","2.89","2.89","0.0","0.0","0.0","7.72","30.08","58.79","3.79","0.519","","2.0","","","","1.053","33.087","8081.44","270.0","-7811.44"
"M4V2-012089","PROD-000605","2020-11-26","Kandri","Maharashtra","Nagpur","real_daily","PREVENTIVE_MAINTENANCE","181.18","147.04","34.14","18.8431","2.89","2.89","0.0","0.0","0.0","7.72","30.08","41.82","5.91","0.836","76.68","","","","","1.669","32.471","10280.27","1917.0","-8363.27"
"M4V2-012090","PROD-000605","2020-11-26","Kandri","Maharashtra","Nagpur","real_daily","PREVENTIVE_MAINTENANCE","181.18","147.04","34.14","18.8431","2.89","2.89","0.0","0.0","0.0","7.72","30.08","16.74","11.71","0.33","83.4","","","","","1.465","32.675","10101.49","1539.0","-8562.49"
"M4V2-012091","PROD-000605","2020-11-26","Kandri","Maharashtra","Nagpur","real_daily","PREVENTIVE_MAINTENANCE","181.18","147.04","34.14","18.8431","2.89","2.89","0.0","0.0","0.0","7.72","30.08","87.26","8.06","0.877","79.71","","","","","2.055","32.085","14652.74","3294.0","-11358.74"
"M4V2-012092","PROD-000605","2020-11-26","Kandri","Maharashtra","Nagpur","real_daily","PREVENTIVE_MAINTENANCE","181.18","147.04","34.14","18.8431","2.89","2.89","0.0","0.0","0.0","7.72","30.08","82.08","20.15","0.924","58.91","","","","","2.43","31.71","17549.86","3753.0","-13796.86"
"M4V2-012093","PROD-000605","2020-11-26","Kandri","Maharashtra","Nagpur","real_daily","CONTINGENCY_LABOR","181.18","147.04","34.14","18.8431","2.89","2.89","0.0","0.0","0.0","7.72","30.08","79.24","3.84","0.94","","","89.55","","","1.765","32.375","4121.27","3231.0","-890.27"
"M4V2-012094","PROD-000605","2020-11-26","Kandri","Maharashtra","Nagpur","real_daily","CONTINGENCY_LABOR","181.18","147.04","34.14","18.8431","2.89","2.89","0.0","0.0","0.0","7.72","30.08","62.63","17.55","0.174","","","83.01","","","1.326","32.814","4749.2","2610.0","-2139.2"
"M4V2-012095","PROD-000605","2020-11-26","Kandri","Maharashtra","Nagpur","real_daily","CONTINGENCY_LABOR","181.18","147.04","34.14","18.8431","2.89","2.89","0.0","0.0","0.0","7.72","30.08","25.61","11.45","0.987","","","81.79","","","1.485","32.655","2987.07","2772.0","-215.07"
"M4V2-012096","PROD-000605","2020-11-26","Kandri","Maharashtra","Nagpur","real_daily","CONTINGENCY_LABOR","181.18","147.04","34.14","18.8431","2.89","2.89","0.0","0.0","0.0","7.72","30.08","71.19","23.45","0.707","","","84.83","","","1.672","32.468","5611.32","4608.0","-1003.32"
"M4V2-012097","PROD-000605","2020-11-26","Kandri","Maharashtra","Nagpur","real_daily","BLENDING","181.18","147.04","34.14","18.8431","2.89","2.89","0.0","0.0","0.0","7.72","30.08","56.62","22.22","0.152","","","","257.56","2.371","2.932","31.208","4140.32","9897.31","5756.99"
"M4V2-012098","PROD-000605","2020-11-26","Kandri","Maharashtra","Nagpur","real_daily","BLENDING","181.18","147.04","34.14","18.8431","2.89","2.89","0.0","0.0","0.0","7.72","30.08","9.15","23.13","0.492","","","","261.94","2.831","3.488","30.652","3036.63","5902.67","2866.04"
"M4V2-012099","PROD-000605","2020-11-26","Kandri","Maharashtra","Nagpur","real_daily","BLENDING","181.18","147.04","34.14","18.8431","2.89","2.89","0.0","0.0","0.0","7.72","30.08","58.15","14.05","0.418","","","","238.34","3.047","2.834","31.306","3825.61","7398.81","3573.2"
"M4V2-012100","PROD-000605","2020-11-26","Kandri","Maharashtra","Nagpur","real_daily","BLENDING","181.18","147.04","34.14","18.8431","2.89","2.89","0.0","0.0","0.0","7.72","30.08","12.22","19.46","0.758","","","","277.15","5.641","3.151","30.989","3033.32","10451.04","7417.72"
"M4V2-012101","PROD-000606","2020-11-27","Kandri","Maharashtra","Nagpur","real_daily","REROUTE_FLEET","172.28","142.92","29.36","17.042","1.34","4.23","0.0","7.86","7.86","15.58","30.08","10.17","14.8","0.888","79.72","","","","","1.064","28.296","4652.45","1431.0","-3221.45"
"M4V2-012102","PROD-000606","2020-11-27","Kandri","Maharashtra","Nagpur","real_daily","REROUTE_FLEET","172.28","142.92","29.36","17.042","1.34","4.23","0.0","7.86","7.86","15.58","30.08","94.55","10.33","0.266","93.79","","","","","1.365","27.995","7837.99","1116.0","-6721.99"
"M4V2-012103","PROD-000606","2020-11-27","Kandri","Maharashtra","Nagpur","real_daily","REROUTE_FLEET","172.28","142.92","29.36","17.042","1.34","4.23","0.0","7.86","7.86","15.58","30.08","84.22","23.04","0.582","82.82","","","","","1.521","27.839","9255.11","1629.0","-7626.11"
"M4V2-012104","PROD-000606","2020-11-27","Kandri","Maharashtra","Nagpur","real_daily","REROUTE_FLEET","172.28","142.92","29.36","17.042","1.34","4.23","0.0","7.86","7.86","15.58","30.08","11.6","11.25","0.846","66.37","","","","","1.207","28.153","4112.99","774.0","-3338.99"
"M4V2-012105","PROD-000606","2020-11-27","Kandri","Maharashtra","Nagpur","real_daily","DEWATERING","172.28","142.92","29.36","17.042","1.34","4.23","0.0","7.86","7.86","15.58","30.08","44.16","22.03","0.257","","6.0","","","","1.167","28.193","11485.74","1089.0","-10396.74"
"M4V2-012106","PROD-000606","2020-11-27","Kandri","Maharashtra","Nagpur","real_daily","DEWATERING","172.28","142.92","29.36","17.042","1.34","4.23","0.0","7.86","7.86","15.58","30.08","49.07","21.63","0.141","","7.0","","","","1.211","28.149","10828.12","1206.0","-9622.12"
"M4V2-012107","PROD-000606","2020-11-27","Kandri","Maharashtra","Nagpur","real_daily","DEWATERING","172.28","142.92","29.36","17.042","1.34","4.23","0.0","7.86","7.86","15.58","30.08","48.05","3.24","0.471","","7.0","","","","1.124","28.236","7313.81","810.0","-6503.81"
"M4V2-012108","PROD-000606","2020-11-27","Kandri","Maharashtra","Nagpur","real_daily","DEWATERING","172.28","142.92","29.36","17.042","1.34","4.23","0.0","7.86","7.86","15.58","30.08","73.13","23.12","0.967","","1.0","","","","1.492","27.868","12994.82","1611.0","-11383.82"
"M4V2-012109","PROD-000606","2020-11-27","Kandri","Maharashtra","Nagpur","real_daily","PREVENTIVE_MAINTENANCE","172.28","142.92","29.36","17.042","1.34","4.23","0.0","7.86","7.86","15.58","30.08","30.59","14.83","0.326","84.29","","","","","1.282","28.078","11351.66","2358.0","-8993.66"
"M4V2-012110","PROD-000606","2020-11-27","Kandri","Maharashtra","Nagpur","real_daily","PREVENTIVE_MAINTENANCE","172.28","142.92","29.36","17.042","1.34","4.23","0.0","7.86","7.86","15.58","30.08","60.82","21.15","0.145","82.8","","","","","1.533","27.827","16756.54","2781.0","-13975.54"
"M4V2-012111","PROD-000606","2020-11-27","Kandri","Maharashtra","Nagpur","real_daily","PREVENTIVE_MAINTENANCE","172.28","142.92","29.36","17.042","1.34","4.23","0.0","7.86","7.86","15.58","30.08","66.45","4.78","0.478","70.93","","","","","1.152","28.208","11624.03","1980.0","-9644.03"
"M4V2-012112","PROD-000606","2020-11-27","Kandri","Maharashtra","Nagpur","real_daily","PREVENTIVE_MAINTENANCE","172.28","142.92","29.36","17.042","1.34","4.23","0.0","7.86","7.86","15.58","30.08","66.17","1.42","0.263","67.68","","","","","1.12","28.24","10867.27","1719.0","-9148.27"
"M4V2-012113","PROD-000606","2020-11-27","Kandri","Maharashtra","Nagpur","real_daily","CONTINGENCY_LABOR","172.28","142.92","29.36","17.042","1.34","4.23","0.0","7.86","7.86","15.58","30.08","19.93","12.9","0.238","","","80.53","","","1.037","28.323","2859.25","1260.0","-1599.25"
"M4V2-012114","PROD-000606","2020-11-27","Kandri","Maharashtra","Nagpur","real_daily","CONTINGENCY_LABOR","172.28","142.92","29.36","17.042","1.34","4.23","0.0","7.86","7.86","15.58","30.08","59.19","8.12","0.513","","","92.87","","","1.209","28.151","3744.25","1728.0","-2016.25"
"M4V2-012115","PROD-000606","2020-11-27","Kandri","Maharashtra","Nagpur","real_daily","CONTINGENCY_LABOR","172.28","142.92","29.36","17.042","1.34","4.23","0.0","7.86","7.86","15.58","30.08","72.52","20.09","0.263","","","77.77","","","1.532","27.828","5370.49","2853.0","-2517.49"
"M4V2-012116","PROD-000606","2020-11-27","Kandri","Maharashtra","Nagpur","real_daily","CONTINGENCY_LABOR","172.28","142.92","29.36","17.042","1.34","4.23","0.0","7.86","7.86","15.58","30.08","86.66","22.41","0.952","","","73.42","","","1.587","27.773","6086.02","3888.0","-2198.02"
"M4V2-012117","PROD-000606","2020-11-27","Kandri","Maharashtra","Nagpur","real_daily","BLENDING","172.28","142.92","29.36","17.042","1.34","4.23","0.0","7.86","7.86","15.58","30.08","64.87","14.41","0.94","","","","144.46","4.498","2.308","27.052","3868.76","4474.15","605.39"
"M4V2-012118","PROD-000606","2020-11-27","Kandri","Maharashtra","Nagpur","real_daily","BLENDING","172.28","142.92","29.36","17.042","1.34","4.23","0.0","7.86","7.86","15.58","30.08","11.17","4.75","0.123","","","","146.36","3.508","1.286","28.074","2012.75","207.26","-1805.49"
"M4V2-012119","PROD-000606","2020-11-27","Kandri","Maharashtra","Nagpur","real_daily","BLENDING","172.28","142.92","29.36","17.042","1.34","4.23","0.0","7.86","7.86","15.58","30.08","86.57","10.02","0.842","","","","238.19","5.345","3.263","26.097","4211.33","10268.08","6056.75"
"M4V2-012120","PROD-000606","2020-11-27","Kandri","Maharashtra","Nagpur","real_daily","BLENDING","172.28","142.92","29.36","17.042","1.34","4.23","0.0","7.86","7.86","15.58","30.08","96.65","18.94","0.503","","","","58.25","2.63","1.877","27.483","5005.29","670.72","-4334.57"
"M4V2-012121","PROD-000607","2020-11-28","Kandri","Maharashtra","Nagpur","real_daily","REROUTE_FLEET","155.83","130.64","25.19","16.1651","0.34","4.57","0.0","22.51","30.37","37.71","30.08","39.69","18.53","0.556","92.01","","","","","1.221","23.969","6639.63","2700.0","-3939.63"
"M4V2-012122","PROD-000607","2020-11-28","Kandri","Maharashtra","Nagpur","real_daily","REROUTE_FLEET","155.83","130.64","25.19","16.1651","0.34","4.57","0.0","22.51","30.37","37.71","30.08","38.9","18.32","0.698","98.59","","","","","1.067","24.123","6579.51","2961.0","-3618.51"
"M4V2-012123","PROD-000607","2020-11-28","Kandri","Maharashtra","Nagpur","real_daily","REROUTE_FLEET","155.83","130.64","25.19","16.1651","0.34","4.57","0.0","22.51","30.37","37.71","30.08","22.11","18.39","0.183","87.4","","","","","1.087","24.103","5780.13","1629.0","-4151.13"
"M4V2-012124","PROD-000607","2020-11-28","Kandri","Maharashtra","Nagpur","real_daily","REROUTE_FLEET","155.83","130.64","25.19","16.1651","0.34","4.57","0.0","22.51","30.37","37.71","30.08","5.12","6.28","0.136","80.69","","","","","0.742","24.448","3167.58","441.0","-2726.58"
"M4V2-012125","PROD-000607","2020-11-28","Kandri","Maharashtra","Nagpur","real_daily","DEWATERING","155.83","130.64","25.19","16.1651","0.34","4.57","0.0","22.51","30.37","37.71","30.08","30.82","5.13","0.174","","5.0","","","","0.933","24.257","6879.8","1431.0","-5448.8"
"M4V2-012126","PROD-000607","2020-11-28","Kandri","Maharashtra","Nagpur","real_daily","DEWATERING","155.83","130.64","25.19","16.1651","0.34","4.57","0.0","22.51","30.37","37.71","30.08","64.2","16.07","0.95","","9.0","","","","1.599","23.591","11574.23","7497.0","-4077.23"
"M4V2-012127","PROD-000607","2020-11-28","Kandri","Maharashtra","Nagpur","real_daily","DEWATERING","155.83","130.64","25.19","16.1651","0.34","4.57","0.0","22.51","30.37","37.71","30.08","74.35","16.84","0.697","","3.0","","","","1.303","23.887","11905.23","4968.0","-6937.23"
"M4V2-012128","PROD-000607","2020-11-28","Kandri","Maharashtra","Nagpur","real_daily","DEWATERING","155.83","130.64","25.19","16.1651","0.34","4.57","0.0","22.51","30.37","37.71","30.08","44.46","9.13","0.732","","7.0","","","","1.357","23.833","8104.31","3978.0","-4126.31"
"M4V2-012129","PROD-000607","2020-11-28","Kandri","Maharashtra","Nagpur","real_daily","PREVENTIVE_MAINTENANCE","155.83","130.64","25.19","16.1651","0.34","4.57","0.0","22.51","30.37","37.71","30.08","67.21","13.18","0.66","84.21","","","","","1.055","24.135","14263.02","4563.0","-9700.02"
"M4V2-012130","PROD-000607","2020-11-28","Kandri","Maharashtra","Nagpur","real_daily","PREVENTIVE_MAINTENANCE","155.83","130.64","25.19","16.1651","0.34","4.57","0.0","22.51","30.37","37.71","30.08","13.63","15.97","0.369","85.59","","","","","0.801","24.389","11171.53","1926.0","-9245.53"
"M4V2-012131","PROD-000607","2020-11-28","Kandri","Maharashtra","Nagpur","real_daily","PREVENTIVE_MAINTENANCE","155.83","130.64","25.19","16.1651","0.34","4.57","0.0","22.51","30.37","37.71","30.08","64.2","5.41","0.186","82.25","","","","","0.959","24.231","11811.13","1809.0","-10002.13"
"M4V2-012132","PROD-000607","2020-11-28","Kandri","Maharashtra","Nagpur","real_daily","PREVENTIVE_MAINTENANCE","155.83","130.64","25.19","16.1651","0.34","4.57","0.0","22.51","30.37","37.71","30.08","92.3","8.6","0.609","95.5","","","","","1.249","23.941","15065.28","3906.0","-11159.28"
"M4V2-012133","PROD-000607","2020-11-28","Kandri","Maharashtra","Nagpur","real_daily","CONTINGENCY_LABOR","155.83","130.64","25.19","16.1651","0.34","4.57","0.0","22.51","30.37","37.71","30.08","57.43","20.21","0.19","","","90.23","","","1.183","24.007","4849.55","1890.0","-2959.55"
"M4V2-012134","PROD-000607","2020-11-28","Kandri","Maharashtra","Nagpur","real_daily","CONTINGENCY_LABOR","155.83","130.64","25.19","16.1651","0.34","4.57","0.0","22.51","30.37","37.71","30.08","17.3","17.66","0.835","","","91.16","","","0.917","24.273","3242.57","2232.0","-1010.57"
"M4V2-012135","PROD-000607","2020-11-28","Kandri","Maharashtra","Nagpur","real_daily","CONTINGENCY_LABOR","155.83","130.64","25.19","16.1651","0.34","4.57","0.0","22.51","30.37","37.71","30.08","40.53","22.04","0.772","","","83.71","","","1.249","23.941","4395.95","2493.0","-1902.95"
"M4V2-012136","PROD-000607","2020-11-28","Kandri","Maharashtra","Nagpur","real_daily","CONTINGENCY_LABOR","155.83","130.64","25.19","16.1651","0.34","4.57","0.0","22.51","30.37","37.71","30.08","76.79","11.33","0.782","","","78.9","","","1.179","24.011","4693.29","2052.0","-2641.29"
"M4V2-012137","PROD-000607","2020-11-28","Kandri","Maharashtra","Nagpur","real_daily","BLENDING","155.83","130.64","25.19","16.1651","0.34","4.57","0.0","22.51","30.37","37.71","30.08","41.36","21.13","0.786","","","","154.46","3.049","2.298","22.892","3729.59","3352.98","-376.61"
"M4V2-012138","PROD-000607","2020-11-28","Kandri","Maharashtra","Nagpur","real_daily","BLENDING","155.83","130.64","25.19","16.1651","0.34","4.57","0.0","22.51","30.37","37.71","30.08","85.53","13.82","0.296","","","","220.81","1.715","2.178","23.012","4499.0","5376.17","877.17"
"M4V2-012139","PROD-000607","2020-11-28","Kandri","Maharashtra","Nagpur","real_daily","BLENDING","155.83","130.64","25.19","16.1651","0.34","4.57","0.0","22.51","30.37","37.71","30.08","87.0","17.83","0.298","","","","279.98","3.865","2.924","22.266","4717.38","10447.98","5730.6"
"M4V2-012140","PROD-000607","2020-11-28","Kandri","Maharashtra","Nagpur","real_daily","BLENDING","155.83","130.64","25.19","16.1651","0.34","4.57","0.0","22.51","30.37","37.71","30.08","51.97","1.83","0.242","","","","183.64","3.352","1.629","23.561","2819.28","770.98","-2048.3"
"M4V2-012141","PROD-000608","2020-11-29","Kandri","Maharashtra","Nagpur","real_daily","REROUTE_FLEET","183.88","159.52","24.36","13.2478","0.91","2.59","0.0","0.0","30.37","37.71","30.08","45.23","16.92","0.927","100.0","","","","","1.164","23.196","6766.61","1071.0","-5695.61"
"M4V2-012142","PROD-000608","2020-11-29","Kandri","Maharashtra","Nagpur","real_daily","REROUTE_FLEET","183.88","159.52","24.36","13.2478","0.91","2.59","0.0","0.0","30.37","37.71","30.08","34.05","9.58","0.239","87.79","","","","","0.753","23.607","4990.09","513.0","-4477.09"
"M4V2-012143","PROD-000608","2020-11-29","Kandri","Maharashtra","Nagpur","real_daily","REROUTE_FLEET","183.88","159.52","24.36","13.2478","0.91","2.59","0.0","0.0","30.37","37.71","30.08","78.15","11.32","0.816","93.99","","","","","1.344","23.016","7331.8","1341.0","-5990.8"
"M4V2-012144","PROD-000608","2020-11-29","Kandri","Maharashtra","Nagpur","real_daily","REROUTE_FLEET","183.88","159.52","24.36","13.2478","0.91","2.59","0.0","0.0","30.37","37.71","30.08","64.15","6.26","0.465","87.02","","","","","1.02","23.34","5813.87","765.0","-5048.87"
"M4V2-012145","PROD-000608","2020-11-29","Kandri","Maharashtra","Nagpur","real_daily","DEWATERING","183.88","159.52","24.36","13.2478","0.91","2.59","0.0","0.0","30.37","37.71","30.08","8.72","3.46","0.4","","2.0","","","","0.713","23.647","4549.83","414.0","-4135.83"
"M4V2-012146","PROD-000608","2020-11-29","Kandri","Maharashtra","Nagpur","real_daily","DEWATERING","183.88","159.52","24.36","13.2478","0.91","2.59","0.0","0.0","30.37","37.71","30.08","69.12","2.32","0.638","","10.0","","","","1.487","22.873","8258.1","3726.0","-4532.1"
"M4V2-012147","PROD-000608","2020-11-29","Kandri","Maharashtra","Nagpur","real_daily","DEWATERING","183.88","159.52","24.36","13.2478","0.91","2.59","0.0","0.0","30.37","37.71","30.08","75.07","9.92","0.169","","7.0","","","","1.094","23.266","10170.39","3555.0","-6615.39"
"M4V2-012148","PROD-000608","2020-11-29","Kandri","Maharashtra","Nagpur","real_daily","DEWATERING","183.88","159.52","24.36","13.2478","0.91","2.59","0.0","0.0","30.37","37.71","30.08","16.11","17.09","0.489","","6.0","","","","0.971","23.389","8213.58","2403.0","-5810.58"
"M4V2-012149","PROD-000608","2020-11-29","Kandri","Maharashtra","Nagpur","real_daily","PREVENTIVE_MAINTENANCE","183.88","159.52","24.36","13.2478","0.91","2.59","0.0","0.0","30.37","37.71","30.08","65.4","17.03","0.383","63.58","","","","","0.955","23.405","15226.56","1080.0","-14146.56"
"M4V2-012150","PROD-000608","2020-11-29","Kandri","Maharashtra","Nagpur","real_daily","PREVENTIVE_MAINTENANCE","183.88","159.52","24.36","13.2478","0.91","2.59","0.0","0.0","30.37","37.71","30.08","47.24","17.66","0.687","85.44","","","","","1.039","23.321","14256.82","1377.0","-12879.82"
"M4V2-012151","PROD-000608","2020-11-29","Kandri","Maharashtra","Nagpur","real_daily","PREVENTIVE_MAINTENANCE","183.88","159.52","24.36","13.2478","0.91","2.59","0.0","0.0","30.37","37.71","30.08","24.14","12.2","0.153","87.08","","","","","0.699","23.661","10689.47","567.0","-10122.47"
"M4V2-012152","PROD-000608","2020-11-29","Kandri","Maharashtra","Nagpur","real_daily","PREVENTIVE_MAINTENANCE","183.88","159.52","24.36","13.2478","0.91","2.59","0.0","0.0","30.37","37.71","30.08","68.79","14.94","0.504","88.03","","","","","1.083","23.277","14827.59","1206.0","-13621.59"
"M4V2-012153","PROD-000608","2020-11-29","Kandri","Maharashtra","Nagpur","real_daily","CONTINGENCY_LABOR","183.88","159.52","24.36","13.2478","0.91","2.59","0.0","0.0","30.37","37.71","30.08","52.42","16.07","0.211","","","80.03","","","0.955","23.405","4310.03","999.0","-3311.03"
"M4V2-012154","PROD-000608","2020-11-29","Kandri","Maharashtra","Nagpur","real_daily","CONTINGENCY_LABOR","183.88","159.52","24.36","13.2478","0.91","2.59","0.0","0.0","30.37","37.71","30.08","90.56","19.26","0.626","","","86.47","","","1.498","22.862","5985.45","1890.0","-4095.45"
"M4V2-012155","PROD-000608","2020-11-29","Kandri","Maharashtra","Nagpur","real_daily","CONTINGENCY_LABOR","183.88","159.52","24.36","13.2478","0.91","2.59","0.0","0.0","30.37","37.71","30.08","32.74","7.88","0.936","","","79.03","","","0.934","23.426","2863.1","873.0","-1990.1"
