record_id,mine_name,state,district,mine_latitude,mine_longitude,coordinate_quality,lithology,from_m,to_m,thickness_m,specific_gravity,area_m2,chemistry_schema,mn_pct,mno_pct,mno2_pct,fe2o3_pct,sio2_pct,p2o5_pct,tio2_pct,al2o3_pct,cao_pct,mgo_pct,ai_pct,s2_b4,s2_b8,s2_b11,s2_b12,aster_b4,aster_b5,aster_b6,aster_b7,aster_b8,aster_b9,data_status
GEO-000386,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Mn ore,156.52,157.72,1.2,3.452,115.14,MANDRI_STYLE,43.68,,22.11,14.09,39.18,0.957,,,,,10.49,0.127372,0.10697,0.125228,0.084074,0.135656,0.08622,0.160179,0.122073,0.12257,0.087022,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000387,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Mn ore,105.8,107.02,1.21,3.373,102.66,HIVRA_STYLE,28.83,37.14,,12.3,29.71,0.818,0.336,10.67,3.84,2.02,,0.171193,0.282928,0.238025,0.17252,0.224536,0.201472,0.225787,0.168941,0.199143,0.190794,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000388,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Mn ore,22.03,28.12,6.08,3.401,537.93,MANDRI_STYLE,43.99,,23.59,33.0,39.12,1.403,,,,,8.54,0.088371,0.15422,0.11951,0.074693,0.13652,0.104495,0.16169,0.104999,0.133477,0.078753,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000389,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Gondite,112.15,113.16,1.01,3.425,156.41,HIVRA_STYLE,39.07,50.27,,9.79,18.09,0.843,0.46,6.12,3.72,2.88,,0.104733,0.161901,0.119507,0.066795,0.148173,0.100356,0.115629,0.121102,0.112789,0.097762,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000390,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Mn ore,134.42,140.79,6.37,3.393,124.96,HIVRA_STYLE,36.54,47.03,,2.5,29.58,0.67,0.353,9.04,4.16,2.03,,0.165857,0.200244,0.196115,0.085932,0.187393,0.14258,0.19314,0.144905,0.175392,0.177928,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000391,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartz-biotite-muscovite schist,76.28,76.76,0.48,3.459,129.58,HIVRA_STYLE,29.84,38.41,,7.34,35.49,0.311,0.382,7.33,3.33,1.65,,0.130199,0.129662,0.115314,0.121119,0.131555,0.144802,0.137173,0.122801,0.14291,0.136652,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000392,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartz-mica schist,82.03,83.52,1.49,3.442,301.63,HIVRA_STYLE,43.28,55.85,,9.55,18.46,0.546,0.34,3.0,2.8,2.69,,0.225511,0.313565,0.302799,0.248602,0.295062,0.276491,0.271988,0.276178,0.278435,0.238159,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000393,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Mn ore,95.6,96.69,1.1,3.408,109.26,HIVRA_STYLE,45.96,59.25,,8.0,18.6,0.221,0.259,5.05,3.36,1.5,,0.181674,0.210206,0.197084,0.150585,0.209771,0.132356,0.207739,0.150781,0.191046,0.167273,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000394,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Mn ore,29.71,30.8,1.09,3.446,83.92,HIVRA_STYLE,28.82,37.5,,7.84,36.62,0.44,0.3,7.55,3.77,2.56,,0.074567,0.1101,0.077432,0.033458,0.076038,0.067938,0.109324,0.061055,0.062497,0.084787,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000395,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Gondite,72.04,72.51,0.48,3.381,110.5,HIVRA_STYLE,11.33,14.62,,10.2,54.85,0.493,0.338,8.6,4.26,1.95,,0.176377,0.214547,0.197086,0.167418,0.186275,0.177993,0.185999,0.192991,0.182188,0.207688,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000396,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartzite,42.23,42.73,0.5,3.654,277.59,HIVRA_STYLE,13.43,16.78,,10.84,49.7,1.629,0.24,6.83,3.93,3.43,,0.081131,0.100778,0.096861,0.082391,0.080656,0.090296,0.092331,0.050731,0.094412,0.08485,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000397,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Dolomitic marble,106.36,107.5,1.14,3.64,395.91,HIVRA_STYLE,33.77,43.24,,4.65,31.23,0.325,0.375,7.75,2.65,2.2,,0.140971,0.185321,0.129415,0.117482,0.165334,0.124918,0.145519,0.130129,0.157891,0.13361,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000398,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Calc-silicate rock,23.54,24.02,0.47,3.393,198.27,HIVRA_STYLE,41.24,53.33,,13.92,18.41,0.531,0.312,3.3,2.73,1.0,,0.202152,0.265829,0.243403,0.191706,0.235135,0.189198,0.273463,0.20708,0.255529,0.216587,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000399,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Mn ore,60.74,66.46,5.72,3.423,199.95,HIVRA_STYLE,32.14,41.52,,10.4,30.19,0.431,0.459,10.2,3.98,1.64,,0.209747,0.214541,0.265843,0.204844,0.20557,0.192773,0.199886,0.235009,0.221749,0.200217,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000400,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Dolomitic marble,11.28,13.59,2.32,3.49,542.85,HIVRA_STYLE,15.54,19.76,,14.94,48.34,0.84,0.473,8.4,3.55,2.96,,0.272808,0.342582,0.31141,0.259738,0.30351,0.282276,0.324931,0.282014,0.298171,0.276795,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000401,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Calc-silicate rock,14.66,16.28,1.62,3.391,407.5,MANDRI_STYLE,27.78,,7.07,19.46,30.31,0.959,,,,,12.3,0.142063,0.200897,0.138314,0.1141,0.127838,0.133284,0.155306,0.121763,0.112897,0.14082,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000402,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartz-biotite-muscovite schist,77.55,78.04,0.49,3.465,299.01,HIVRA_STYLE,33.1,42.71,,8.55,27.69,0.384,0.231,11.44,3.03,3.35,,0.14523,0.214417,0.164987,0.133502,0.151506,0.14439,0.169429,0.150888,0.140072,0.168554,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000403,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Mn ore,22.74,28.55,5.82,3.446,248.03,MANDRI_STYLE,25.12,,10.22,10.07,45.86,0.556,,,,,13.44,0.212358,0.293558,0.276174,0.200249,0.290214,0.271499,0.24921,0.248684,0.314652,0.289364,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000404,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Mn ore,87.71,89.42,1.71,3.419,348.49,HIVRA_STYLE,43.25,55.62,,10.78,20.31,0.436,0.29,3.0,3.48,2.19,,0.09123,0.159276,0.128894,0.058835,0.092894,0.08503,0.167534,0.121161,0.15183,0.100285,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000405,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Biotite gneiss,42.47,45.27,2.8,3.364,115.7,HIVRA_STYLE,29.57,38.32,,5.21,31.56,0.946,0.305,11.28,3.45,2.3,,0.087666,0.166722,0.115187,0.108988,0.132657,0.092698,0.12531,0.104823,0.101264,0.092971,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000406,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Dolomitic marble,143.35,144.41,1.06,3.486,97.86,HIVRA_STYLE,24.63,31.72,,12.54,30.77,2.219,0.207,8.49,4.59,2.7,,0.098383,0.164785,0.167557,0.128041,0.118628,0.129067,0.166206,0.121058,0.134071,0.124555,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000407,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Gondite,73.89,75.18,1.29,3.67,337.81,MANDRI_STYLE,19.35,,1.0,25.75,41.79,0.958,,,,,16.28,0.146477,0.159131,0.13132,0.094483,0.159791,0.11013,0.163602,0.153913,0.148915,0.132513,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000408,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Calc-silicate rock,106.75,108.3,1.55,3.418,158.37,HIVRA_STYLE,36.72,47.68,,8.24,23.89,0.622,0.37,5.64,3.88,2.11,,0.153017,0.259542,0.203069,0.142549,0.165685,0.133452,0.147785,0.17081,0.177459,0.147395,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000409,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Mn ore,80.53,81.0,0.47,3.448,244.56,MANDRI_STYLE,37.9,,26.15,26.55,34.86,0.522,,,,,17.29,0.09163,0.211574,0.175802,0.091171,0.150862,0.108893,0.171727,0.120061,0.142634,0.105203,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000410,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Mn ore,60.22,62.3,2.08,3.486,368.13,HIVRA_STYLE,41.66,54.13,,7.29,26.53,0.791,0.523,4.9,2.74,2.37,,0.071016,0.125875,0.108631,0.092845,0.096446,0.106889,0.126868,0.081886,0.09871,0.061166,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000411,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartzite,41.68,43.42,1.74,3.399,139.72,HIVRA_STYLE,21.61,27.98,,11.49,36.3,1.258,0.381,11.42,3.12,2.62,,0.107988,0.196053,0.178067,0.151098,0.144888,0.117995,0.167531,0.111676,0.157073,0.13065,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000412,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Gondite,95.18,96.75,1.57,3.663,128.35,MANDRI_STYLE,28.67,,16.49,20.8,37.01,2.376,,,,,7.95,0.150019,0.24987,0.19321,0.205116,0.202665,0.17767,0.234802,0.204702,0.222054,0.170084,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000413,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartzite,11.09,12.5,1.41,3.415,220.25,HIVRA_STYLE,19.64,25.46,,9.55,42.5,2.524,0.19,10.5,3.56,3.02,,0.194931,0.303703,0.286589,0.222785,0.229486,0.200132,0.277485,0.224034,0.215155,0.243628,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000414,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartzite,37.26,38.49,1.23,3.396,183.37,HIVRA_STYLE,35.34,45.62,,7.73,25.48,1.181,0.53,9.83,3.78,3.09,,0.163609,0.223049,0.213953,0.126127,0.196893,0.185146,0.203706,0.170716,0.212737,0.19344,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000415,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartz-mica schist,153.65,154.77,1.12,3.398,157.84,MANDRI_STYLE,24.74,,14.3,3.56,27.63,1.459,,,,,16.78,0.271103,0.349019,0.311742,0.240612,0.276908,0.292012,0.302969,0.26443,0.350474,0.294727,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000416,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Dolomitic marble,21.32,22.77,1.45,3.412,491.02,HIVRA_STYLE,23.88,30.53,,8.35,40.91,1.077,0.43,10.33,4.68,2.15,,0.168458,0.239986,0.18968,0.153943,0.176659,0.178867,0.207749,0.214603,0.185857,0.174509,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000417,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartz-mica schist,90.54,92.02,1.48,3.455,218.67,HIVRA_STYLE,25.84,33.04,,13.36,33.76,1.737,0.281,5.76,4.07,1.58,,0.170434,0.182742,0.162919,0.138182,0.211674,0.15228,0.193129,0.169077,0.164573,0.174437,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000418,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Mn ore,48.54,49.77,1.22,3.428,133.78,HIVRA_STYLE,21.2,27.33,,9.23,46.07,1.217,0.259,5.53,3.54,2.67,,0.187096,0.252093,0.260146,0.188836,0.190391,0.215948,0.255533,0.200475,0.241036,0.224167,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000419,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Biotite gneiss,18.68,20.75,2.07,3.45,288.4,HIVRA_STYLE,20.85,26.63,,15.27,36.53,2.507,0.197,5.63,2.97,3.49,,0.132708,0.263079,0.178595,0.166866,0.18962,0.14018,0.173123,0.180422,0.196336,0.183965,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000420,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartz-biotite-muscovite schist,43.39,46.56,3.17,3.425,135.01,MANDRI_STYLE,35.52,,19.37,18.48,24.85,2.27,,,,,13.85,0.081993,0.166266,0.102425,0.073703,0.142362,0.090832,0.12197,0.071844,0.086402,0.054612,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000421,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartzite,49.3,50.49,1.19,3.422,241.33,MANDRI_STYLE,11.62,,7.4,26.25,55.52,1.621,,,,,14.85,0.108215,0.165499,0.134227,0.056565,0.116617,0.102067,0.110567,0.114373,0.084223,0.116003,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000422,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Dolomitic marble,26.49,29.02,2.52,3.367,153.6,HIVRA_STYLE,21.14,27.19,,8.77,48.99,2.161,0.301,4.31,4.05,1.96,,0.123933,0.185731,0.160758,0.121802,0.168611,0.161095,0.154225,0.145857,0.159973,0.127928,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000423,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Gondite,19.41,20.39,0.97,3.635,92.66,HIVRA_STYLE,26.47,34.22,,8.86,33.84,1.021,0.216,9.55,3.83,2.86,,0.101672,0.13518,0.09886,0.104208,0.106999,0.078347,0.110722,0.095491,0.117089,0.09638,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000424,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartz-mica schist,81.97,83.2,1.23,3.404,403.24,HIVRA_STYLE,27.48,35.59,,9.03,35.75,1.688,0.428,9.78,3.85,3.07,,0.207284,0.219519,0.200156,0.124376,0.154524,0.182049,0.205136,0.164054,0.194447,0.183397,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000425,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartzite,183.71,184.26,0.54,3.413,302.26,HIVRA_STYLE,30.75,39.7,,2.5,42.79,1.622,0.467,6.92,2.93,1.57,,0.059627,0.165136,0.103645,0.101597,0.091335,0.077675,0.136661,0.094337,0.100495,0.07893,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000426,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Mn ore,7.58,10.39,2.8,3.448,128.07,HIVRA_STYLE,33.78,43.82,,6.12,34.81,1.262,0.423,6.25,2.58,1.35,,0.081044,0.153103,0.125377,0.064789,0.114031,0.079872,0.10119,0.093942,0.114625,0.084588,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000427,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Biotite gneiss,168.13,169.34,1.21,3.387,151.48,HIVRA_STYLE,26.04,33.74,,9.96,40.1,1.225,0.206,5.8,3.0,2.53,,0.106863,0.16822,0.166542,0.097052,0.111132,0.115454,0.128554,0.098121,0.130735,0.091711,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000428,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Mn ore,65.55,68.42,2.87,3.461,110.56,HIVRA_STYLE,19.72,25.67,,8.44,49.34,0.803,0.167,6.35,3.52,2.15,,0.154794,0.190808,0.180485,0.135513,0.153104,0.166937,0.177601,0.167273,0.185706,0.161661,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000429,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Gondite,40.73,42.0,1.28,3.406,203.92,MANDRI_STYLE,39.01,,26.02,30.8,36.42,0.564,,,,,10.96,0.150499,0.244777,0.18272,0.130181,0.17285,0.153708,0.173424,0.130063,0.150585,0.14869,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000430,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartz-mica schist,172.04,173.9,1.87,3.387,563.44,HIVRA_STYLE,26.95,34.68,,11.21,35.04,1.255,0.289,9.41,3.32,3.8,,0.142305,0.18229,0.104296,0.106463,0.157759,0.159359,0.135778,0.134965,0.143368,0.142316,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000431,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Dolomitic marble,44.94,46.2,1.26,3.417,180.08,HIVRA_STYLE,37.11,48.15,,9.93,20.61,0.537,0.17,8.19,3.14,2.26,,0.156959,0.249928,0.218737,0.148435,0.159844,0.172654,0.223499,0.194352,0.24484,0.168965,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000432,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartz-biotite-muscovite schist,50.89,52.03,1.13,3.68,321.96,HIVRA_STYLE,33.95,43.58,,9.69,28.86,1.413,0.227,9.5,3.17,2.48,,0.098416,0.185219,0.151726,0.096294,0.125682,0.119166,0.131314,0.087289,0.135676,0.100235,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000433,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartz-biotite-muscovite schist,28.06,29.08,1.02,3.632,239.91,MANDRI_STYLE,32.09,,14.74,8.43,55.31,0.639,,,,,18.94,0.199996,0.286711,0.232171,0.172198,0.217668,0.190102,0.219501,0.21097,0.228551,0.168414,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000434,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Dolomitic marble,155.21,158.14,2.93,3.65,457.03,MANDRI_STYLE,17.98,,4.06,4.98,26.03,1.758,,,,,11.98,0.115356,0.188432,0.13851,0.095089,0.137004,0.102223,0.134768,0.139089,0.129632,0.087875,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000435,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartzite,45.9,48.44,2.54,3.388,125.83,HIVRA_STYLE,17.95,23.29,,13.68,41.27,1.554,0.369,12.54,3.82,2.25,,0.116888,0.121128,0.104555,0.101348,0.101422,0.08219,0.117225,0.11539,0.11899,0.090282,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000436,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Calc-silicate rock,171.47,172.0,0.53,3.456,131.97,HIVRA_STYLE,47.98,62.21,,12.52,6.89,0.986,0.37,5.64,2.35,1.63,,0.207133,0.317611,0.265323,0.177665,0.222525,0.226074,0.249273,0.18158,0.201961,0.175018,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000437,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Gondite,45.62,46.78,1.16,3.662,116.28,HIVRA_STYLE,10.48,13.49,,2.5,57.49,1.889,0.432,10.37,3.91,2.31,,0.222623,0.238286,0.24055,0.199027,0.230656,0.189375,0.216966,0.224074,0.214701,0.209478,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000438,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Mn ore,28.92,30.44,1.51,3.395,186.52,HIVRA_STYLE,32.07,41.53,,7.84,34.07,0.911,0.306,4.55,3.7,2.29,,0.083729,0.182671,0.115885,0.115794,0.124675,0.114697,0.12258,0.124178,0.144673,0.09248,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000439,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Dolomitic marble,76.56,77.84,1.28,3.429,423.92,HIVRA_STYLE,28.24,36.63,,15.06,34.57,1.206,0.314,5.69,3.63,1.49,,0.145832,0.163034,0.189393,0.127057,0.151451,0.181579,0.184179,0.1597,0.199366,0.131687,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000440,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Gondite,88.04,90.55,2.51,3.675,395.32,HIVRA_STYLE,46.84,60.73,,6.18,15.51,0.824,0.237,8.51,2.66,0.85,,0.081075,0.150616,0.109823,0.042698,0.088044,0.066547,0.114931,0.097652,0.082707,0.062685,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000441,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Mn ore,159.47,161.28,1.81,3.407,486.06,MANDRI_STYLE,47.74,,15.18,16.05,47.56,1.119,,,,,8.97,0.114833,0.167612,0.161527,0.093062,0.162979,0.126875,0.139748,0.133041,0.152924,0.118964,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000442,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Dolomitic marble,85.47,86.56,1.1,3.663,140.0,HIVRA_STYLE,18.15,23.36,,7.95,48.79,0.298,0.293,8.14,4.01,1.19,,0.130449,0.199278,0.178105,0.138843,0.173246,0.156634,0.201402,0.148334,0.166892,0.157225,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000443,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Quartz-mica schist,68.25,69.28,1.04,3.459,216.67,MANDRI_STYLE,23.01,,8.23,25.45,27.11,2.494,,,,,15.26,0.122464,0.160764,0.127746,0.095865,0.101549,0.103944,0.137476,0.087385,0.159672,0.133718,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000444,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Gondite,73.99,77.28,3.29,3.418,667.71,MANDRI_STYLE,46.04,,14.65,14.66,18.11,1.476,,,,,12.08,0.137537,0.176177,0.139933,0.024854,0.12887,0.105082,0.136802,0.124646,0.115612,0.106184,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000445,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Biotite gneiss,58.3,59.56,1.26,3.442,363.12,HIVRA_STYLE,24.29,31.19,,8.62,40.11,2.356,0.305,8.9,2.12,2.62,,0.058009,0.125016,0.056949,0.06698,0.083499,0.034122,0.109206,0.03519,0.075484,0.056044,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000446,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Mn ore,18.19,20.53,2.34,3.386,176.86,HIVRA_STYLE,45.05,58.49,,9.3,10.29,0.635,0.437,6.46,3.86,2.93,,0.081363,0.146351,0.108879,0.088106,0.137716,0.089897,0.104407,0.085237,0.157975,0.100649,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000447,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Quartz-mica schist,176.29,177.48,1.2,3.35,103.87,HIVRA_STYLE,18.77,24.16,,12.98,38.64,2.435,0.306,9.92,3.98,2.72,,0.128015,0.166449,0.150496,0.13059,0.165786,0.141421,0.159375,0.134018,0.098617,0.164224,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000448,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Quartz-biotite-muscovite schist,150.08,153.16,3.08,3.404,429.49,HIVRA_STYLE,45.72,59.18,,9.3,11.68,0.713,0.448,8.68,3.43,2.02,,0.180611,0.286864,0.271382,0.20219,0.264236,0.213456,0.252772,0.196614,0.268695,0.217177,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000449,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Calc-silicate rock,54.67,55.82,1.15,3.388,270.78,MANDRI_STYLE,37.54,,11.2,21.69,24.9,0.824,,,,,6.66,0.187262,0.26639,0.237803,0.200528,0.243585,0.228239,0.209161,0.218529,0.19625,0.208606,SYNTHETIC_SCHEMA_FAITHFUL
