record_id,mine_name,state,district,mine_latitude,mine_longitude,coordinate_quality,lithology,from_m,to_m,thickness_m,specific_gravity,area_m2,chemistry_schema,mn_pct,mno_pct,mno2_pct,fe2o3_pct,sio2_pct,p2o5_pct,tio2_pct,al2o3_pct,cao_pct,mgo_pct,ai_pct,s2_b4,s2_b8,s2_b11,s2_b12,aster_b4,aster_b5,aster_b6,aster_b7,aster_b8,aster_b9,data_status,volume_m3,estimated_tonnage_proxy_t,ndvi,s2_b11_b12_ratio,aster_b4_b5_ratio,aster_b6_b7_ratio,aster_b8_b9_ratio,grade_band,mno_pct_missing,mno2_pct_missing,fe2o3_pct_missing,sio2_pct_missing,p2o5_pct_missing,tio2_pct_missing,al2o3_pct_missing,cao_pct_missing,mgo_pct_missing,ai_pct_missing,reference_price_inr_per_t,production_cost_inr_per_t,price_reference_type,cost_reference_type,gross_margin_proxy_inr_per_t,estimated_gross_value_inr,profit_proxy_inr
GEO-000270,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Gondite,29.01,31.38,2.38,3.49,110.06,HIVRA_STYLE,13.94,18.08,12.0,10.31,53.75,1.063,0.291,10.09,3.33,1.94,12.01,0.163847,0.209548,0.190425,0.115497,0.159457,0.137603,0.206691,0.172275,0.183024,0.166745,SYNTHETIC_SCHEMA_FAITHFUL,261.94,914.17,0.122393,1.648744,1.158819,1.199774,1.097628,BELOW_25,0,1,0,0,0,0,0,0,0,1,4709.07,6504.93,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,-1795.86,4304890.52,-1641721.34
GEO-000271,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartz-biotite-muscovite schist,107.92,109.05,1.13,3.655,532.35,HIVRA_STYLE,10.97,13.79,12.0,11.89,52.81,0.765,0.432,9.83,4.09,2.35,12.01,0.130938,0.209309,0.17439,0.13121,0.141394,0.16425,0.143604,0.144328,0.158811,0.140241,SYNTHETIC_SCHEMA_FAITHFUL,601.56,2198.7,0.230336,1.329091,0.860846,0.994984,1.132415,BELOW_25,0,1,0,0,0,0,0,0,0,1,4709.07,6504.93,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,-1795.86,10353832.21,-3948557.38
GEO-000272,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartz-mica schist,120.8,122.28,1.47,3.498,172.35,HIVRA_STYLE,22.72,29.75,12.0,12.77,34.33,1.265,0.1,8.4,3.56,2.36,12.01,0.104935,0.170941,0.073397,0.078265,0.153198,0.118292,0.137396,0.073531,0.139349,0.120226,SYNTHETIC_SCHEMA_FAITHFUL,253.35,886.22,0.23926,0.937801,1.295083,1.868545,1.159059,BELOW_25,0,1,0,0,0,0,0,0,0,1,4709.07,6504.93,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,-1795.86,4173272.02,-1591527.05
GEO-000273,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartz-mica schist,30.32,31.38,1.06,3.642,337.72,MANDRI_STYLE,37.39,37.66,5.46,18.04,12.78,1.199,0.337,7.654999999999999,3.43,2.295,7.2,0.147508,0.210087,0.178571,0.099151,0.143393,0.136294,0.161012,0.153476,0.170933,0.119542,SYNTHETIC_SCHEMA_FAITHFUL,357.98,1303.76,0.175,1.801,1.052086,1.049102,1.429899,35_TO_BELOW_46,1,0,0,0,0,1,1,1,1,0,13127.91,6504.93,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,6622.98,17115643.94,8634776.4
GEO-000274,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartz-mica schist,14.36,17.17,2.81,3.665,146.48,MANDRI_STYLE,17.93,37.66,9.25,3.13,49.95,1.494,0.337,7.654999999999999,3.43,2.295,9.54,0.084906,0.183758,0.126727,0.099743,0.141791,0.120696,0.126736,0.121902,0.166609,0.1126,SYNTHETIC_SCHEMA_FAITHFUL,411.61,1508.55,0.367939,1.270535,1.174778,1.039655,1.479654,BELOW_25,1,0,0,0,0,1,1,1,1,0,4709.07,6504.93,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,-1795.86,7103867.55,-2709144.6
GEO-000275,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartzite,28.34,28.82,0.48,3.505,169.45,HIVRA_STYLE,15.94,20.53,12.0,13.43,38.01,2.209,0.388,10.84,4.14,3.57,12.01,0.166,0.228828,0.134354,0.121735,0.180784,0.142805,0.177807,0.144828,0.184777,0.160321,SYNTHETIC_SCHEMA_FAITHFUL,81.34,285.1,0.159128,1.10366,1.26595,1.227711,1.152544,BELOW_25,0,1,0,0,0,0,0,0,0,1,4709.07,6504.93,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,-1795.86,1342555.86,-511999.69
GEO-000276,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Mn ore,146.48,149.47,3.0,3.431,486.61,HIVRA_STYLE,20.47,26.44,12.0,8.88,47.67,0.965,0.452,5.91,3.6,2.66,12.01,0.143819,0.201031,0.197089,0.126268,0.180489,0.174117,0.187231,0.154344,0.163916,0.169701,SYNTHETIC_SCHEMA_FAITHFUL,1459.83,5008.68,0.165904,1.560878,1.036596,1.213076,0.965911,BELOW_25,0,1,0,0,0,0,0,0,0,1,4709.07,6504.93,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,-1795.86,23586224.73,-8994888.06
GEO-000277,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Gondite,92.55,95.29,2.74,3.423,367.61,MANDRI_STYLE,40.9,37.66,27.02,17.68,39.96,0.59,0.337,7.654999999999999,3.43,2.295,10.71,0.129162,0.157956,0.183622,0.118692,0.168392,0.120237,0.143874,0.129031,0.150624,0.129261,SYNTHETIC_SCHEMA_FAITHFUL,1007.25,3447.82,0.100286,1.547046,1.400501,1.115034,1.16527,35_TO_BELOW_46,1,0,0,0,0,1,1,1,1,0,13127.91,6504.93,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,6622.98,45262670.66,22834842.9
GEO-000278,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Calc-silicate rock,17.77,22.9,5.13,3.637,186.96,MANDRI_STYLE,12.48,37.66,1.69,15.22,53.2,1.502,0.337,7.654999999999999,3.43,2.295,12.18,0.13132,0.19011,0.148171,0.109124,0.143148,0.132932,0.156968,0.165737,0.177937,0.147246,SYNTHETIC_SCHEMA_FAITHFUL,959.1,3488.25,0.182901,1.357822,1.076851,0.947091,1.208433,BELOW_25,1,0,0,0,0,1,1,1,1,0,4709.07,6504.93,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,-1795.86,16426413.43,-6264408.64
GEO-000279,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Gondite,186.66,192.27,5.61,3.416,381.25,HIVRA_STYLE,32.97,42.45,12.0,13.1,26.37,0.445,0.287,6.6,3.08,2.95,12.01,0.04867,0.111128,0.109431,0.078378,0.082641,0.060776,0.087789,0.099937,0.100646,0.048913,SYNTHETIC_SCHEMA_FAITHFUL,2138.81,7306.17,0.390856,1.396195,1.359764,0.878443,2.057653,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,7229.73,6504.93,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,724.8,52821636.43,5295512.02
GEO-000280,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Gondite,40.99,41.49,0.49,3.413,205.95,HIVRA_STYLE,33.11,42.5,12.0,8.53,38.98,0.789,0.434,4.85,1.12,2.17,12.01,0.156231,0.210528,0.176717,0.124186,0.15668,0.152246,0.19964,0.155151,0.153704,0.165928,SYNTHETIC_SCHEMA_FAITHFUL,100.92,344.44,0.148045,1.423003,1.029124,1.286746,0.926329,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,7229.73,6504.93,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,724.8,2490208.2,249650.11
GEO-000281,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartz-mica schist,23.12,24.39,1.27,3.397,195.29,MANDRI_STYLE,31.05,37.66,18.67,20.12,28.35,1.741,0.337,7.654999999999999,3.43,2.295,16.43,0.080659,0.118929,0.112491,0.068064,0.119907,0.094842,0.082393,0.095607,0.109135,0.071424,SYNTHETIC_SCHEMA_FAITHFUL,248.02,842.52,0.191745,1.652724,1.264282,0.861788,1.527988,25_TO_BELOW_35,1,0,0,0,0,1,1,1,1,0,7229.73,6504.93,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,724.8,6091192.12,610658.5
GEO-000282,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Mn ore,46.53,47.52,0.99,3.367,375.44,MANDRI_STYLE,26.61,37.66,19.21,28.46,46.64,0.763,0.337,7.654999999999999,3.43,2.295,15.79,0.11338,0.174088,0.126502,0.113095,0.138689,0.092263,0.116932,0.130611,0.118399,0.124269,SYNTHETIC_SCHEMA_FAITHFUL,371.69,1251.48,0.211182,1.118546,1.503192,0.895269,0.952764,25_TO_BELOW_35,1,0,0,0,0,1,1,1,1,0,7229.73,6504.93,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,724.8,9047862.5,907072.7
GEO-000283,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Dolomitic marble,41.89,42.38,0.48,3.409,296.23,HIVRA_STYLE,42.97,56.06,12.0,4.64,24.05,0.812,0.283,3.09,2.21,2.21,12.01,0.091407,0.134535,0.109014,0.097215,0.106022,0.061411,0.128755,0.108027,0.164487,0.058931,SYNTHETIC_SCHEMA_FAITHFUL,142.19,484.73,0.190881,1.12137,1.726433,1.191878,2.791179,35_TO_BELOW_46,0,1,0,0,0,0,0,0,0,1,13127.91,6504.93,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,6622.98,6363491.81,3210357.1
GEO-000284,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Biotite gneiss,64.12,65.34,1.22,3.425,482.94,HIVRA_STYLE,31.04,40.48,12.0,7.12,30.72,1.965,0.329,6.6,3.05,2.94,12.01,0.048893,0.101393,0.075723,0.054881,0.097553,0.031837,0.066563,0.064754,0.084597,0.063753,SYNTHETIC_SCHEMA_FAITHFUL,589.19,2017.98,0.349334,1.379767,3.064139,1.027936,1.326949,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,7229.73,6504.93,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,724.8,14589450.55,1462631.9
GEO-000285,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Biotite gneiss,11.61,13.22,1.61,3.383,210.95,HIVRA_STYLE,22.17,28.67,12.0,7.06,44.74,0.566,0.451,9.44,3.23,2.23,12.01,0.033306,0.065979,0.026403,0.028859,0.05677,0.032109,0.078126,0.049687,0.063034,0.086125,SYNTHETIC_SCHEMA_FAITHFUL,339.63,1148.97,0.329083,0.914897,1.76804,1.572363,0.73189,BELOW_25,0,1,0,0,0,0,0,0,0,1,4709.07,6504.93,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,-1795.86,5410580.16,-2063389.26
GEO-000286,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Gondite,97.18,97.65,0.47,3.413,159.3,HIVRA_STYLE,23.3,30.5,12.0,6.42,41.87,0.87,0.184,7.16,2.9,2.37,12.01,0.225684,0.305422,0.25932,0.197518,0.250363,0.242023,0.238738,0.254535,0.268772,0.240754,SYNTHETIC_SCHEMA_FAITHFUL,74.87,255.53,0.150136,1.312893,1.03446,0.937938,1.116376,BELOW_25,0,1,0,0,0,0,0,0,0,1,4709.07,6504.93,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,-1795.86,1203308.66,-458896.11
GEO-000287,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Gondite,58.0,59.4,1.4,3.494,178.5,MANDRI_STYLE,43.35,37.66,19.72,28.64,43.23,0.534,0.337,7.654999999999999,3.43,2.295,3.44,0.124634,0.154688,0.149713,0.098959,0.127487,0.123307,0.173201,0.14339,0.140894,0.132557,SYNTHETIC_SCHEMA_FAITHFUL,249.9,873.15,0.107596,1.512879,1.033899,1.207902,1.062894,35_TO_BELOW_46,1,0,0,0,0,1,1,1,1,0,13127.91,6504.93,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,6622.98,11462634.62,5782854.99
GEO-000288,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartzite,52.97,54.13,1.16,3.44,151.58,MANDRI_STYLE,23.03,37.66,4.39,8.1,41.08,1.158,0.337,7.654999999999999,3.43,2.295,12.04,0.080139,0.143997,0.05617,0.052567,0.123411,0.084747,0.082179,0.084766,0.080126,0.109395,SYNTHETIC_SCHEMA_FAITHFUL,175.83,604.86,0.284907,1.068541,1.456229,0.969481,0.732447,BELOW_25,1,0,0,0,0,1,1,1,1,0,4709.07,6504.93,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,-1795.86,2848328.08,-1086243.88
GEO-000289,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartz-mica schist,107.46,107.95,0.49,3.615,258.81,HIVRA_STYLE,28.21,36.91,12.0,9.48,36.54,0.666,0.293,7.82,2.59,1.05,12.01,0.096338,0.091374,0.103984,0.094164,0.114339,0.101014,0.092772,0.070635,0.139893,0.084744,SYNTHETIC_SCHEMA_FAITHFUL,126.82,458.45,-0.026445,1.104286,1.131912,1.3134,1.650772,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,7229.73,6504.93,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,724.8,3314469.72,332284.56
GEO-000290,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartz-biotite-muscovite schist,16.68,17.17,0.49,3.476,243.35,MANDRI_STYLE,31.09,37.66,6.2,18.94,39.35,0.749,0.337,7.654999999999999,3.43,2.295,13.05,0.110761,0.158221,0.155637,0.083791,0.133528,0.111789,0.189301,0.135826,0.137601,0.132163,SYNTHETIC_SCHEMA_FAITHFUL,119.24,414.48,0.176443,1.857443,1.194465,1.393702,1.041146,25_TO_BELOW_35,1,0,0,0,0,1,1,1,1,0,7229.73,6504.93,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,724.8,2996578.49,300415.1
GEO-000291,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Biotite gneiss,88.12,91.35,3.24,3.4,499.15,HIVRA_STYLE,39.9,51.35,12.0,5.71,26.05,0.54,0.402,7.47,1.82,1.49,12.01,0.177119,0.24213,0.212655,0.143465,0.213883,0.17391,0.196775,0.201597,0.197248,0.196302,SYNTHETIC_SCHEMA_FAITHFUL,1617.25,5498.65,0.155065,1.482278,1.229849,0.976081,1.004819,35_TO_BELOW_46,0,1,0,0,0,0,0,0,0,1,13127.91,6504.93,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,6622.98,72185782.32,36417448.98
GEO-000292,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartz-mica schist,24.18,25.3,1.12,3.451,138.15,HIVRA_STYLE,28.61,37.04,12.0,9.48,28.53,0.722,0.44,10.65,4.14,1.77,12.01,0.080999,0.211771,0.130075,0.077776,0.137834,0.133665,0.124149,0.122803,0.095602,0.143185,SYNTHETIC_SCHEMA_FAITHFUL,154.73,533.97,0.446671,1.672431,1.03119,1.010961,0.667682,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,7229.73,6504.93,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,724.8,3860458.93,387021.46
GEO-000293,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Dolomitic marble,69.62,70.86,1.24,3.435,662.72,HIVRA_STYLE,36.49,47.25,12.0,10.97,21.98,0.705,0.203,7.23,3.43,2.04,12.01,0.105979,0.12972,0.160965,0.116448,0.107626,0.112732,0.110271,0.116571,0.139656,0.129654,SYNTHETIC_SCHEMA_FAITHFUL,821.77,2822.78,0.100726,1.382291,0.954707,0.945956,1.077144,35_TO_BELOW_46,0,1,0,0,0,0,0,0,0,1,13127.91,6504.93,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,6622.98,37057201.79,18695215.48
GEO-000294,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartz-mica schist,60.26,61.42,1.16,3.431,274.12,HIVRA_STYLE,34.96,45.06,12.0,8.18,31.31,0.734,0.378,6.94,3.4,1.57,12.01,0.155092,0.192569,0.203336,0.12304,0.180954,0.16413,0.153258,0.140323,0.190708,0.145624,SYNTHETIC_SCHEMA_FAITHFUL,317.98,1090.99,0.107798,1.652601,1.102504,1.09218,1.309592,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,7229.73,6504.93,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,724.8,7887563.13,790749.55
GEO-000295,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Mn ore,51.53,53.84,2.31,3.649,123.52,HIVRA_STYLE,35.95,46.38,12.0,5.94,33.93,0.764,0.217,6.15,2.31,2.04,12.01,0.092951,0.173659,0.156886,0.062253,0.113804,0.084185,0.131194,0.087079,0.140687,0.118148,SYNTHETIC_SCHEMA_FAITHFUL,285.33,1041.17,0.302719,2.520136,1.351832,1.506609,1.190769,35_TO_BELOW_46,0,1,0,0,0,0,0,0,0,1,13127.91,6504.93,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,6622.98,13668386.05,6895648.09
GEO-000296,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Mn ore,230.0,231.25,1.25,3.38,145.95,HIVRA_STYLE,40.45,52.26,12.0,9.21,20.72,1.362,0.346,7.46,2.68,1.65,12.01,0.208951,0.251482,0.235909,0.198163,0.211082,0.201924,0.221902,0.216657,0.247284,0.18123,SYNTHETIC_SCHEMA_FAITHFUL,182.44,616.65,0.092372,1.19048,1.045354,1.024209,1.364476,35_TO_BELOW_46,0,1,0,0,0,0,0,0,0,1,13127.91,6504.93,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,6622.98,8095325.7,4084060.62
GEO-000297,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Biotite gneiss,206.95,209.4,2.45,3.426,634.12,MANDRI_STYLE,37.81,37.66,18.44,24.8,39.32,2.446,0.337,7.654999999999999,3.43,2.295,14.09,0.094563,0.132744,0.11935,0.091462,0.13386,0.110581,0.162237,0.098745,0.124949,0.123591,SYNTHETIC_SCHEMA_FAITHFUL,1553.59,5322.6,0.167971,1.304914,1.210515,1.64299,1.010988,35_TO_BELOW_46,1,0,0,0,0,1,1,1,1,0,13127.91,6504.93,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,6622.98,69874613.77,35251473.35
GEO-000298,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Mn ore,49.32,49.74,0.43,3.401,192.29,MANDRI_STYLE,39.32,37.66,7.46,10.19,27.5,1.8,0.337,7.654999999999999,3.43,2.295,11.52,0.151736,0.198801,0.175216,0.126467,0.139115,0.139729,0.179254,0.136889,0.121814,0.124577,SYNTHETIC_SCHEMA_FAITHFUL,82.68,281.19,0.134265,1.385468,0.995606,1.309484,0.977821,35_TO_BELOW_46,1,0,0,0,0,1,1,1,1,0,13127.91,6504.93,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,6622.98,3691437.01,1862315.75
GEO-000299,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Mn ore,2.73,5.96,3.24,3.35,266.6,MANDRI_STYLE,35.42,37.66,6.93,23.45,7.0,1.624,0.337,7.654999999999999,3.43,2.295,8.49,0.157103,0.202824,0.166757,0.142571,0.148391,0.13607,0.209338,0.128319,0.177336,0.161343,SYNTHETIC_SCHEMA_FAITHFUL,863.78,2893.66,0.127029,1.169642,1.090549,1.631387,1.099124,35_TO_BELOW_46,1,0,0,0,0,1,1,1,1,0,13127.91,6504.93,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,6622.98,37987708.05,19164652.31
GEO-000300,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Biotite gneiss,56.53,57.87,1.34,3.435,257.64,HIVRA_STYLE,25.58,33.25,12.0,4.8,45.6,1.634,0.404,6.06,3.34,2.02,12.01,0.08651,0.1376,0.100032,0.063772,0.109477,0.097703,0.11468,0.136137,0.094453,0.102667,SYNTHETIC_SCHEMA_FAITHFUL,345.24,1185.9,0.227968,1.568588,1.120508,0.842387,0.919994,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,7229.73,6504.93,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,724.8,8573736.81,859540.32
GEO-000301,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Mn ore,51.47,52.39,0.92,3.385,110.66,HIVRA_STYLE,25.01,32.37,12.0,5.72,46.02,1.09,0.349,7.37,4.38,2.13,12.01,0.086971,0.180206,0.1668,0.10352,0.136455,0.100418,0.126107,0.155159,0.123605,0.118867,SYNTHETIC_SCHEMA_FAITHFUL,101.81,344.63,0.348963,1.611283,1.35887,0.81276,1.03986,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,7229.73,6504.93,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,724.8,2491581.85,249787.82
GEO-000302,Gumgaon,Maharashtra,Nagpur,21.407941,78.985706,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Calc-silicate rock,27.37,28.64,1.27,3.437,143.25,MANDRI_STYLE,24.2,37.66,3.83,7.5,26.74,1.242,0.337,7.654999999999999,3.43,2.295,4.74,0.084111,0.125707,0.104264,0.079464,0.093355,0.048771,0.126543,0.11182,0.102561,0.097106,SYNTHETIC_SCHEMA_FAITHFUL,181.93,625.29,0.198248,1.312091,1.91415,1.131667,1.056176,BELOW_25,1,0,0,0,0,1,1,1,1,0,4709.07,6504.93,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,-1795.86,2944534.38,-1122933.3
GEO-000303,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Quartz-mica schist,36.68,37.9,1.22,3.477,131.32,HIVRA_STYLE,46.36,59.78,12.0,5.44,21.73,0.941,0.236,6.09,2.29,2.52,12.01,0.083699,0.141752,0.115285,0.039046,0.10142,0.094365,0.116434,0.061961,0.10454,0.095811,SYNTHETIC_SCHEMA_FAITHFUL,160.21,557.05,0.257497,2.952543,1.074763,1.87915,1.091106,46_AND_ABOVE,0,1,0,0,0,0,0,0,0,1,16545.59,10225.51,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,6320.08,9216720.91,3520600.56
GEO-000304,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Dolomitic marble,65.51,71.31,5.8,3.391,265.72,MANDRI_STYLE,20.82,37.66,6.41,18.76,53.3,2.558,0.337,7.654999999999999,3.43,2.295,19.39,0.117348,0.136998,0.140266,0.088649,0.120676,0.079223,0.155227,0.118015,0.108915,0.11005,SYNTHETIC_SCHEMA_FAITHFUL,1541.18,5226.14,0.077257,1.582263,1.523244,1.315316,0.989686,BELOW_25,1,0,0,0,0,1,1,1,1,0,4709.07,10225.51,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,-5516.44,24610259.09,-28829687.74
GEO-000305,Kandri,Maharashtra,Nagpur,21.4125,79.266667,OFFICIAL_PUBLISHED_MINE_LOCATION,Mn ore,28.89,29.73,0.84,3.39,202.54,HIVRA_STYLE,12.13,15.62,12.0,8.73,53.04,2.334,0.41,9.2,4.17,1.88,12.01,0.078839,0.122639,0.093147,0.092329,0.105174,0.087323,0.083376,0.110442,0.084206,0.073386,SYNTHETIC_SCHEMA_FAITHFUL,170.13,576.74,0.217393,1.00886,1.204425,0.75493,1.14744,BELOW_25,0,1,0,0,0,0,0,0,0,1,4709.07,10225.51,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,-5516.44,2715909.03,-3181551.61
